Lat,Lon,Elevation_m
39.3255005,-1.5242,-3736
39.2649002,-140.7310028,-3455
39.2612,21.3584995,-1721
39.2612,24.5079994,-3513
39.2826996,29.2217007,-3130
39.2397995,20.5870991,-3200
39.218399,21.9797993,-3436
39.1934013,-50.4468002,-3620
39.0934982,-141.0160065,-3509
39.0470009,20.9727993,-3203
39.0684013,16.8162003,-3296
39.0684013,-1.7384599,-3638
39.0041008,28.6861,-2069
39.0255013,28.9860001,-3063
39.0255013,16.6019001,-3008
39.0041008,-1.93129,-3668
38.9827003,24.2723999,-3621
38.9612999,56.2394981,-1704
38.9221001,-141.2019958,-3566
38.8969994,22.3225994,-3008
38.8969994,-6.4949698,-4001
38.8969994,-5.87362,-3844
38.8540993,-86.6848984,1085
38.8540993,20.3299999,-2657
38.8540993,-2.2741001,-3676
38.7899017,-5.7022099,-3828
38.6827011,20.6513996,-3282
38.6365013,-141.5590057,-3712
38.6399002,-6.7306499,-3919
38.5541992,22.6226006,-2858
38.5541992,-3.4096601,-3654
38.5112991,-5.6379399,-3876
38.4612999,-86.6669998,1044
38.4471016,-3.6882,-3707
38.4042015,23.3938999,-3462
38.3364983,-141.772995,-3696
38.339901,20.0300999,-2567
38.339901,23.0081997,-3189
38.3828011,-6.7306499,-3722
38.3828011,-5.4022598,-3859
38.339901,-5.1880002,-3827
38.3614006,-4.1595602,-3707
38.3185005,57.0107994,-2129
38.2971001,-4.80234,-3775
38.1222,-141.8730011,-3763
38.1221008,-86.6313019,955
38.168499,20.3085995,-3091
38.0614014,56.7537003,-2352
38.0400009,-6.0664501,-3742
37.9757004,19.5373001,-2110
37.8899994,19.1515999,-1925
37.6936989,-141.9160004,-3344
37.7186012,18.9158993,-1735
37.6972008,56.2181015,-589
37.6757011,-86.7205963,764
37.6329002,20.0086002,-2883
37.6329002,-5.9379001,-3881
37.3795013,-142.1159973,-3827
37.3972015,19.0230999,-3118
37.3758011,-9.7730999,-3971
37.3758011,-9.4731398,-3921
37.3543015,-86.9704971,760
37.3115005,19.2586994,-3309
37.332901,19.6658001,-3177
37.3115005,55.7252998,-267
37.3115005,-9.8587999,-4057
37.2686005,-9.3231602,-3755
37.1186981,-5.9593201,-3799
37.0971985,-9.96593,-4003
37.1400986,-7.6090999,-3804
37.1400986,-7.4162698,-3781
37.0794983,-142.1589966,-3723
37.0330009,57.3107986,-2446
37.0115013,-9.2803097,-3617
37.0115013,-7.6305299,-3794
36.9436989,-87.3454971,782
36.9687004,-7.2234402,-3785
36.9043999,-5.87362,-3729
36.9043999,-10.3515997,-3969
36.8829994,-9.8587999,-3891
36.8829994,-8.3375797,-3870
36.8829994,-8.2090197,-3852
36.8510017,-142.2310028,-3544
36.8400993,57.4608002,-2549
36.8400993,-10.2229996,-4045
36.861599,-7.6305299,-3746
36.861599,-6.9877601,-3796
36.7972984,55.6181984,-426
36.7972984,56.8823013,-2681
36.7757988,-12.1084995,-3945
36.7757988,-11.8942003,-3913
36.8186989,-10.5444002,-4065
36.7972984,-8.3590002,-3886
36.7972984,-8.1233196,-3832
36.7543983,-11.8085003,-3925
36.7330017,-9.3660097,-3917
36.7330017,-6.75207,-3829
36.6901016,-10.6086998,-3995
36.7116013,-9.7516699,-3611
36.7116013,-7.7805099,-3706
36.6580009,-87.7025986,907
36.6259003,-12.3013,-3903
36.6473007,-10.1372995,-3932
36.6259003,-8.0590401,-3806
36.5615997,61.9602013,-1655
36.6044006,62.3886986,-1831
36.5615997,62.6244011,-2098
36.5830002,-11.5728998,-3951
36.5615997,-7.88764,-3701
36.5615997,-6.75207,-3772
36.5224991,-142.302002,-3495
36.5401993,-9.5588398,-3574
36.5401993,-9.3445902,-3864
36.5186996,-8.6161098,-4540
36.4758987,55.8539009,-2074
36.4972992,56.7537003,-2728
36.4972992,57.5679016,-2637
36.4758987,-5.4879599,-3679
36.4972992,-12.3870001,-3857
36.4080009,-89.6666031,991
36.4115982,-11.2086,-3942
36.4115982,-11.0586004,-3901
36.4115982,-10.5016003,-3626
36.4115982,-8.8303699,-3923
36.3902016,-89.8986969,1984
36.3902016,56.4109001,-2786
36.3473015,-12.5369997,-4138
36.3688011,-11.5514002,-3923
36.3473015,-10.9514999,-3895
36.3688011,-9.4517097,-3828
36.3688011,-9.0660496,-3951
36.3688011,-6.94491,-3546
36.3366013,-88.1489029,972
36.3188019,-88.5059967,1052
36.3188019,-88.9167023,948
36.3045006,61.6174011,-993
36.3045006,-11.2943001,-3898
36.2795982,-142.2879944,-3389
36.2616005,57.9963989,-2462
36.2616005,-10.0944996,-3764
36.2116013,-90.3451004,1318
36.1973991,-11.2943001,-3907
36.2187996,-9.4731398,-3821
36.1758995,-10.3515997,-3866
36.1544991,-6.9663301,-3520
36.1544991,-6.4306898,-3734
36.0688019,61.3602982,-1126
36.0901985,62.9029007,-2094
36.0901985,-11.6800003,-3884
36.0901985,-11.2299995,-3920
36.1116982,-10.0302,-3941
36.0901985,-9.5374203,-3814
36.0901985,-6.6877999,-3722
36.0224991,-142.3589935,-3638
36.0474014,-12.7512999,-3772
36.0474014,-9.9230804,-3853
36.0474014,-9.7088203,-3903
36.0045013,59.0676994,-1539
35.9831009,-12.9870005,-3968
35.9831009,-12.8584003,-3944
36.0045013,-10.8872004,-3997
35.9831009,-10.3730001,-3850
35.9259987,-90.6307983,1174
35.9188004,-11.1871996,-3985
35.9188004,-10.823,-3976
35.8544998,-10.6086998,-3954
35.8544998,-10.4587002,-3845
35.8367996,-142.4589996,-3491
35.8116989,59.6675987,-1410
35.8330994,62.9243011,-2123
35.8330994,-13.1368999,-3978
35.8330994,-11.7228003,-3747
35.7473984,60.9317017,-975
35.7687988,-11.2086,-3950
35.7083015,-142.6589966,-3853
35.6939011,-90.8272018,1237
35.7046013,-11.6800003,-3730
35.6403008,60.0746994,-1967
35.6831017,63.7384987,-2339
35.6831017,64.0384979,-2387
35.6403008,-13.1368999,-3887
35.6403008,-11.5514002,-3864
35.6617012,-11.2943001,-3899
35.5940018,-142.7299957,-3889
35.5760002,63.0742989,-2000
35.5760002,63.5028,-2126
35.5545998,64.2098999,-2279
35.4973984,-91.1663971,1089
35.5116997,63.2671013,-2085
35.4259987,60.7602997,-1245
35.3903008,-92.1306,844
35.3832016,64.2742004,-2055
35.3832016,68.3236008,-2037
35.4045982,-13.0941,-3852
35.3189011,60.2033005,-1838
35.3403015,68.0664978,-2210
35.3189011,-12.7083998,-4452
35.3189011,-12.9013004,-3983
35.3083,-142.8159943,-3868
35.2332001,67.8522034,-1971
35.2546005,-12.3870001,-3758
35.1260986,67.5093994,-2098
34.9975014,-92.7555008,880
35.0189018,60.1818008,-1813
35.0404015,64.2742004,-2144
34.9975014,65.4953995,-2553
34.9975014,-12.2585001,-3741
34.9761009,66.0095978,-2729
34.8903999,65.0669022,-2547
34.9118004,66.3953018,-2459
34.9332008,66.7380981,-2405
34.8903999,68.5379028,-2328
34.8903999,69.2235031,-1214
34.8474998,60.5675011,-1863
34.8260994,59.9462013,-931
34.7832985,59.0033989,-1820
34.8046989,64.0384979,-2107
34.7226982,-142.802002,-2779
34.7617989,59.4962006,-1407
34.7190018,71.5159988,-1989
34.7403984,-12.3013,-3957
34.6761017,64.9598007,-2337
34.6761017,71.7946014,-2271
34.6119003,58.5749016,-557
34.6119003,64.0598984,-2100
34.6333008,69.3948975,-2044
34.6547012,71.3018036,-2266
34.6119003,-12.5156002,-4092
34.5046997,71.944603,-2389
34.4832993,70.9589996,-2299
34.4403992,-12.6655998,-3675
34.3546982,58.4249001,-483
34.3762016,60.5461006,-2076
34.3546982,64.6597977,-1041
34.3333015,64.4241028,-2129
34.3333015,69.7806015,-2112
34.2476006,70.1233978,-1559
34.2476006,70.5519028,-2088
34.2476006,71.944603,-1662
34.2047997,-12.7512999,-3816
33.9477005,71.773201,-1468
33.9048004,58.6605988,-1009
33.9048004,60.7174988,-1390
33.9048004,-12.7727003,-3570
33.7547989,71.3874969,-1060
33.6904984,72.9300995,-2036
33.6477013,73.2944031,-2052
33.6048012,71.2804031,-2092
33.5834007,59.046299,-1857
33.5620003,60.6745987,-1698
33.5191002,72.6302032,-1847
33.4119987,59.4104996,-2091
33.3692017,60.2033005,-2324
33.4119987,60.5247002,-2460
33.3692017,71.4302979,-2082
33.3476982,59.9247017,-2007
33.3263016,72.1801987,-2062
33.3476982,73.7443008,-2355
33.3049011,71.9660034,-2181
33.0905991,73.7872009,-2246
32.8334999,73.7014999,-1806
32.4049988,73.3158035,-1447
31.9122009,73.1873016,-2099
31.9122009,-15.3224001,-4027
31.9122009,-15.0653,-3988
31.8479004,-15.4722996,-4017
31.6765003,-15.5366001,-3983
31.5480003,-15.4722996,-3929
31.4407997,-15.3652,-3628
31.3766003,73.2730026,-1551
31.2052002,-15.2795,-3500
31.0552006,-15.3009005,-3403
31.0338001,-16.3078995,-3950
30.9909,-16.6508007,-4064
30.8409004,73.3800964,-991
30.8838005,-15.9865999,-4069
30.8624001,-15.4081001,-3886
30.8195,-16.8435993,-3889
30.8195,-15.7509003,-3975
30.8195,-15.5795002,-4004
30.6909008,-16.9507008,-3948
30.4337997,73.2944031,679
30.4123993,-17.3150005,-3963
30.3910007,-17.8076992,-3988
30.3696003,-17.4648991,-3968
30.2838993,73.0587006,821
30.2196007,-18.0862999,-3871
30.0482006,72.7586975,-449
