Lat,Lon,Elevation_m
26.4176006,-19.5772991,-3699
26.4319,-19.8129997,-3629
26.3605003,-19.2987995,-3527
26.3675995,-19.7558994,-3792
26.3318996,-19.5916004,-3685
26.2105007,-18.9703007,-3503
26.1961994,-19.5559006,-3694
26.1891003,-19.7630005,-3701
26.0818996,-18.7416992,-3577
26.1105003,-19.5559006,-3688
26.1033001,-19.7345009,-3777
26.0319004,-19.5916004,-3507
26.0391006,-19.6772995,-3697
26.0034008,-18.6989002,-3571
25.8390999,-21.4057007,-3602
25.8533993,-21.3199997,-3733
25.8176994,-19.5702,-3567
25.8248005,-19.2201996,-3816
25.7605,-19.7345009,-3525
25.8034,-19.655899,-3635
25.8034,-19.1345005,-3735
25.8104992,-18.6275005,-3609
25.7176991,-21.3841991,-3894
25.7176991,-21.2127991,-3597
25.7176991,-21.1271,-3642
25.7176991,-20.2057991,-3320
25.7248001,-19.8558998,-3794
25.7033997,-18.9916992,-3636
25.7390995,-18.5774994,-3609
25.6534004,-21.3199997,-3643
25.6963005,-21.0414009,-3230
25.6606007,-20.2700996,-3873
25.6105995,-20.1987,-3732
25.5748005,-21.2842007,-3871
25.5463009,-20.9556999,-3662
25.4962997,-20.8843002,-3384
25.5249004,-20.1914997,-3807
25.4890995,-18.7773991,-3353
25.4676991,-20.7700005,-3218
25.4676991,-20.5986004,-3572
25.4463005,-20.4272003,-3274
25.4533997,-20.2486992,-3728
25.4820004,-18.5345993,-3583
25.4034004,-21.2413998,-3844
25.3320007,-18.6989002,-3343
25.1105995,-18.5060005,-3495
25.1177998,-18.4202995,-3417
25.0606003,-21.2343006,-3695
25.0249004,-18.4846001,-3542
25.0321007,-18.4132004,-3452
24.9892006,-21.2842007,-3722
24.9463997,-18.4417992,-3479
24.7964001,-22.6483002,-3561
24.8320999,-22.5697994,-3751
24.8320999,-22.3983994,-3816
24.8034992,-21.5841999,-3769
24.7464008,-22.2483997,-3951
24.7392006,-21.7485008,-3791
24.7162991,-22.6753006,-3550
24.6464005,-22.8269005,-3955
24.6606998,-22.7411995,-3719
24.6392994,-21.8913002,-3548
24.5820999,-22.8840008,-3938
24.5963993,-22.1555996,-3262
24.5321007,-22.0984001,-3534
24.5177994,-22.0126991,-3589
24.4692001,-22.7982006,-3958
24.4221001,-22.8367004,-3914
24.3393002,-22.8197994,-3359
24.2607002,-22.7840004,-3514
24.1821995,-22.7341003,-3672
24.125,-22.6697998,-3698
23.9535999,-22.6198006,-3668
23.8679008,-22.6198006,-3710
23.7894001,-22.6555004,-3663
23.7607994,-24.2339001,-3630
23.7821999,-23.9766998,-3735
23.7679005,-23.8052998,-3763
23.7250996,-22.9911995,-3655
23.7250996,-22.8197994,-3477
23.7394009,-22.7341003,-3644
23.6821995,-24.2838001,-3661
23.6821995,-23.7553005,-3720
23.6464996,-23.0268993,-3668
23.6464996,-23.0268993,-3668
23.5965004,-24.2838001,-3647
23.5680008,-22.9911995,-3759
23.4894009,-24.3267002,-3700
23.4822998,-23.9195995,-3732
23.4750996,-22.8411999,-3667
23.4323006,-24.3910007,-3585
23.4179993,-22.7768993,-3688
23.3465996,-24.4053001,-3456
23.3323002,-22.7555008,-3703
23.3108997,-23.9267998,-3750
23.2465992,-22.7625999,-3785
23.1751995,-24.3910007,-3844
23.1322994,-23.8910007,-3695
23.0895004,-24.3694992,-3562
23.0751991,-22.7912006,-3457
23.0179996,-24.3195992,-3633
22.9965992,-22.8269005,-3566
22.9395008,-23.8195992,-3683
22.8966007,-22.9626007,-3308
22.9323006,-22.8840008,-3706
22.8752003,-23.7625008,-3638
22.8251991,-24.2623997,-3528
22.7751999,-23.5196991,-3609
22.7609005,-23.2625999,-3514
22.7681007,-23.0839996,-3146
22.6537991,-24.1695995,-3641
22.5681,-24.1553001,-3500
22.4323997,-24.0909996,-3540
