Lat,Lon,Elevation_m
37.8026009,-4.36589,-3676
37.7347984,-4.3455801,-3639
37.6366005,-4.96839,-3662
37.6486015,-5.0568199,-3695
37.6389008,-5.1428399,-3682
37.5866013,-5.2147598,-3738
37.5425987,-4.8025899,-3465
37.4297981,-4.5307102,-3615
37.4542999,-5.3365798,-3754
37.4230003,-5.4150701,-3601
37.4558983,-5.6017599,-3721
37.4099998,-5.9477301,-3822
37.3883018,-5.85814,-3799
37.4161987,-5.5055499,-3635
37.3348999,-5.8010998,-3806
37.3535004,-4.4775801,-3486
37.2667999,-5.7923999,-3800
37.2164001,-4.4731798,-3505
37.1926003,-5.7238798,-3807
37.1413002,-5.6402702,-3822
37.1035995,-5.5675702,-3702
37.1467018,-4.4890099,-3577
37.0752983,-9.62498,-3849
37.0667992,-5.3864102,-3802
37.0674019,-4.5445399,-3676
37.0085983,-9.5998697,-3905
36.9325981,-5.1493402,-3794
36.9213982,-9.8112602,-3842
36.8787994,-9.4813499,-3864
36.9037018,-9.3152905,-3856
36.8862,-4.7248201,-3768
36.8759003,-9.3933401,-3795
36.8424988,-4.8914399,-3773
36.8446999,-4.8060999,-3769
36.7891006,-7.5008998,-3675
36.773201,-7.3762798,-3659
36.6902008,-10.0047998,-3908
36.7159004,-9.5236502,-3720
36.7001991,-7.7887201,-3707
36.6833992,-7.60987,-3667
36.6427002,-9.5264997,-3831
36.6618004,-7.70999,-3681
36.6516991,-7.1494699,-3680
36.5858002,-10.1450005,-3877
36.536499,-10.3044004,-3892
36.5088997,-9.4841204,-3885
36.4803009,-10.6429996,-3843
36.4664001,-9.9412899,-3553
36.4062996,-10.3978996,-3569
36.3947983,-10.0158997,-3692
36.3671989,-6.1037002,-3695
36.3195,-11.3901997,-3905
36.3121986,-10.2466002,-3476
36.3106003,-6.0515699,-3645
36.2495995,-11.691,-3864
36.2747002,-11.3247004,-3921
36.2388,-10.2121,-3504
36.2582016,-10.0976,-3770
36.2415009,-6.0603199,-3598
36.1972008,-11.6197004,-3908
36.1894989,-10.1112003,-3758
36.2111015,-9.3471804,-3697
36.2293015,-9.2539501,-3890
36.2013016,-8.7715702,-3829
36.2025986,-6.8791599,-3629
36.1949005,-6.1431799,-3690
36.158699,-9.1071501,-3864
36.1469002,-9.0188799,-3841
36.1548004,-8.9344902,-3897
36.125,-6.8631301,-3650
36.0685997,-11.2484999,-3921
36.1004982,-10.1849003,-3648
36.1214981,-10.0998001,-4027
36.033699,-10.2059002,-3787
36.0553017,-10.0565996,-3916
36.0662003,-9.3928003,-3648
36.0233994,-5.8810201,-3767
36.0037003,-11.2721004,-3912
35.9662018,-11.3418999,-3772
36.0009003,-9.9909601,-3898
36.0000992,-9.4328899,-3716
35.9874992,-6.8737502,-3604
35.9738007,-6.1271,-3671
35.980999,-6.0439,-3697
36.0091019,-5.7950201,-3761
35.9250984,-11.5039997,-3795
35.9530983,-9.9197903,-3880
35.921299,-9.8379002,-3811
35.9122009,-9.6538897,-3762
35.9466019,-9.4861803,-3823
35.9183998,-6.8457499,-3640
35.9519997,-6.21275,-3698
35.8695984,-11.5761995,-3843
35.8875999,-10.1948996,-3561
35.8823013,-6.7740102,-3690
35.8927002,-6.3551502,-3721
35.9037018,-6.2726102,-3687
35.8051987,-11.6136999,-3824
35.8199005,-10.8369999,-3968
35.8134003,-10.2069998,-3773
35.7523994,-10.2683001,-3824
35.7154007,-10.6127005,-3986
35.7098999,-10.5151997,-3959
35.6001015,-11.6939001,-3739
35.5298004,-11.7152004,-3785
35.5063019,-11.1718998,-3804
35.4659996,-11.6812,-3875
35.4491005,-11.5916004,-3847
35.4490013,-11.4174004,-3900
