Lat,Lon,Elevation_m
40.7547989,-98.5550003,1021
40.6655998,-8.3283997,-4192
40.6655998,17.6231003,-3404
40.6655998,36.1010017,-1748
40.7102013,48.9034996,-679
40.5763016,-88.6535034,590
40.5763016,-49.9840012,-3621
40.5763016,46.5723,-1174
40.531601,-98.5196991,1009
40.4424019,-124.1949997,976
40.4869995,33.3637009,-651
40.4196014,-50.1554985,-3605
40.3977013,25.4654007,-1980
40.2638016,34.0138016,-1482
40.2638016,35.8272018,-1756
40.1817017,-50.0181007,-3642
40.1744995,-9.1441202,-4318
40.1744995,17.5533009,-3314
40.2192001,35.4528999,-1594
40.1744995,49.5084991,-689
40.1299019,41.4193993,-993
39.9067001,-88.0138016,739
39.9067001,45.8811989,-1711
39.8175011,-140.3769989,-3311
39.8175011,-137.878006,-2391
39.7728004,-97.8314972,837
39.728199,-136.654007,-1893
39.728199,-9.6069899,-4173
39.6389008,17.7644005,-3032
39.5942993,49.9021988,-143
39.5495987,-141.3959961,-3593
39.4961014,-49.7803993,-3614
39.3711014,-87.5658035,786
39.3264008,24.9554996,-3235
39.3264008,50.1144981,-81
39.3264008,52.3073006,-289
39.3264008,52.9996986,-338
39.2817993,-124.7070007,615
39.2817993,-10.0067997,-4407
39.2817993,18.7691994,-2986
39.2372017,-134.7129974,-425
39.2372017,-97.0802994,618
39.1478996,19.9997005,-2003
39.1478996,50.7929001,-327
39.1478996,54.3614998,-321
39.0586014,-142.246994,-3632
39.0586014,55.7298012,-747
38.8801003,-125.2030029,497
38.8801003,-87.4161987,1238
38.8801003,20.9561996,-3156
38.8801003,42.2865982,-406
38.8353996,45.1825981,-1085
38.7907982,56.3787994,-1363
38.7462006,-96.5809021,382
38.7247009,-49.7510986,-3593
38.6568985,-96.5175018,399
38.6123009,21.7917004,-1684
38.6568985,56.4448013,-1620
38.5229988,-142.2089996,-3757
38.5229988,-132.9089966,-316
38.5229988,24.6744995,-1814
38.4337006,-87.8988037,1411
38.4337006,-11.0278997,-4055
38.3890991,-125.0889969,655
38.3443985,42.8827019,291
38.2998009,22.8351002,-1816
38.2551994,24.1853008,-1865
38.2104988,23.7159996,-3067
38.1659012,-131.8580017,-1725
38.1534004,-50.0127983,-3528
38.1212997,43.5457001,111
38.1659012,44.4807014,8
38.1212997,56.5388985,-1986
38.0765991,-96.5972977,442
38.0320015,-88.0945969,1332
37.9426994,-142.3809967,-3806
37.8534012,-125.9840012,519
37.8534012,-11.2231998,-4095
37.7820015,-50.5195999,-3452
37.6749001,-88.1201019,836
37.5856018,56.1296005,-1120
37.4071007,-96.7951965,563
37.3624001,-142.677002,-3859
37.3624001,-126.3339996,461
37.3624001,-88.8750992,1013
37.3177986,-11.8723001,-4176
37.2677994,-51.0699997,-3501
37.1838989,-130.125,586
37.0946007,-89.4553986,1000
36.960701,-142.5910034,-3902
36.9160995,-126.8190002,398
36.8268013,-136.4859924,-1638
36.8268013,-137.2660065,-1894
36.8268013,-90.0893021,829
36.8678017,-51.1941986,-3480
36.8713989,55.4331017,-263
36.7821007,-91.0400009,734
36.7374992,-128.973999,5
36.6929016,-12.7215004,-3989
36.648201,-91.7715988,820
36.5589981,-96.4445038,665
36.4696999,-137.9080048,-2175
36.4696999,-128.0279999,163
36.4696999,-127.0289993,412
36.2910995,-143.0189972,-3873
36.2464981,54.5990982,53
36.2019005,-92.0198975,785
36.1125984,-95.8935013,718
36.0680008,-134.5500031,-1534
36.0233002,-138.9440002,-2217
35.9339981,-13.4252005,-4128
35.8000984,-142.8450012,-3805
35.8000984,54.1805992,-156
35.7251015,-51.2942009,-3390
35.6661987,-91.7282028,1021
35.532299,-139.4600067,-1627
35.3983994,-94.8722992,517
35.2644997,-132.9839935,-978
35.2644997,-143.0970001,-3887
35.3091011,54.2873001,-212
35.3091011,59.5931015,-1181
35.2198982,57.7790985,-341
35.2198982,58.707901,-1909
35.1752014,-14.6639004,-3968
35.1306,-91.6119995,846
35.1306,61.0994987,-1815
34.9967003,-93.8049011,842
35.0395012,-51.5231018,-3253
34.9967003,55.1689987,-166
34.9967003,55.8228989,-300
35.0413017,56.6711998,-795
34.9073982,-139.8049927,-1654
34.8628006,-91.8022995,1844
34.8181,-15.4155998,-4149
34.7734985,62.1381989,-1316
34.7288017,-92.6308975,973
34.6842003,-142.4129944,-1347
34.5948982,-141.0119934,-1233
34.4164009,-130.970993,226
34.4164009,-142.0090027,-831
34.2967987,-51.6856003,-3116
34.2825012,62.2050018,-1741
34.1931992,-16.0020008,-4123
33.9700012,62.3522987,-1767
33.7467995,-130.154007,237
33.6110992,-52.1969986,-3369
33.5237007,-16.7873001,-4091
33.4343987,65.1740036,-1769
33.4343987,65.9228973,-1316
33.3897018,-130.2050018,105
33.2112007,62.6599007,-2324
33.2112007,63.6735992,-724
33.1218987,66.4335022,-261
32.9434013,-17.5804996,-4215
32.7541008,-52.3683014,-3410
32.7201996,66.6632004,-413
32.4076996,-130.1439972,-215
32.4076996,70.8725967,-1418
32.3630981,66.9798965,-109
32.3630981,72.0530014,-1122
32.2685013,-52.5253983,-3250
32.2737999,-17.7663002,-4079
32.2291985,69.8359985,74
32.0466003,-52.7391014,-3283
32.0060005,-52.6660004,-3268
31.8274002,66.7984009,-153
31.8274002,72.2097015,-107
31.7828007,68.4990005,43
31.6042995,-17.8470001,-3942
31.2917995,-129.5709991,-356
31.1578999,66.6869965,31
31.2024994,67.501297,436
31.1133003,-53.2593002,-3162
31.0240002,66.8535995,199
30.8008003,-18.2157001,-3797
30.8008003,72.2582016,-1141
30.3990993,-129.8200073,-863
30.3544006,72.0815964,-1407
30.3097992,-53.5929985,-3136
30.0419998,-18.5387001,-3961
29.8633995,-53.9178009,-3431
29.6849003,-129.8130035,-1103
29.5956001,-18.8153992,-4131
29.6401997,71.0512009,-1714
29.3278008,-54.0419006,-2835
29.3278008,69.961998,-1165
28.7921009,-19.1779003,-4058
28.7921009,69.039299,1068
28.7028999,-54.2248001,-3225
28.3903999,69.1311035,173
28.2565002,-54.3002014,-3509
28.2119007,-129.7519989,-1560
28.1226006,69.210701,1022
27.8547993,69.8973007,749
27.7654991,70.5964966,757
27.7208996,-54.4345016,-3196
27.6762009,-18.9783993,-3174
27.6762009,72.2525024,1312
27.4529991,73.4637985,86
27.3190994,-129.1950073,-1242
27.3190994,-18.7661991,-3099
27.0958996,-54.6790009,-3437
27.0513,-54.7074013,-3309
27.0067005,74.2721024,-748
26.6942005,-18.6620998,-3043
26.6049004,-128.6779938,-937
26.4263992,-128.6269989,-561
26.3817005,-20.9531994,-3850
26.3370991,-19.9988003,-3849
26.2924995,-21.4349003,-3869
26.2478008,-18.4405994,-3143
26.2031994,75.2446976,292
26.0247002,-19.3987999,-3679
25.9354,-54.8736992,-3407
25.9354,-18.8878002,-3654
25.9354,-18.5403004,-3435
25.8906994,-21.8080006,-3689
25.7567997,-128.1410065,-230
25.4671001,-127.9830017,-617
25.1765003,75.3387985,1273
24.9640007,-127.9199982,-479
24.9533997,-55.1665001,-1913
24.6408997,-22.1739006,-3485
24.4624004,75.4450989,159
24.2497997,-127.8840027,-769
24.2392006,-55.1464005,-1948
24.0711994,-127.8840027,-706
23.9713993,-22.4969006,-3356
23.9015999,-127.9199982,-95
23.7928009,75.6367035,380
23.7409,-127.9729996,-288
23.6515999,-136.7129974,-2480
23.7052002,-136.552002,-2481
23.6784,-136.2129974,-1775
23.6515999,-133.3029938,-1331
23.6963005,-133.1329956,-1383
23.6963005,-132.7850037,-1014
23.7035007,-55.0639,-2056
23.6159,-136.8829956,-2481
23.5981007,-135.9279938,-1790
23.5981007,-135.7489929,-1809
23.6427002,-135.4100037,-1805
23.6338005,-133.4730072,-883
23.5890999,-135.2489929,-1694
23.5802002,-132.4459991,-1127
23.4909,-137.3739929,-2467
23.5088005,-137.2039948,-2451
23.5088005,-135.0970001,-1595
23.4999008,-132.2940063,-1519
23.4463005,-134.7579956,-1203
23.4463005,-134.151001,-340
23.4463005,-132.1329956,-1243
23.4463005,-131.9640045,-976
23.4195004,-137.5339966,-2350
23.4284,-134.3209991,-630
23.3463993,-137.8560028,-2333
23.3463993,-137.6410065,-2315
23.3659992,-131.4550018,-224
23.3391991,-128.625,-793
23.3213005,-129.8209991,-744
23.1679001,-138.3999939,-2364
23.1233006,-22.4006996,-3082
22.9001007,76.2442017,729
22.7215004,-55.2412987,-1907
22.6769009,-138.8670044,-2233
22.4536991,76.7690964,-348
22.3197994,-22.4143009,-5034
22.1858997,-139.3890076,-2286
22.1411991,-55.0589981,-1953
21.3377991,-139.3820038,-1579
21.3377991,-22.8360004,-3439
21.1592007,-54.6377983,-2010
20.8020992,-139.5970001,-1479
20.6681995,-23.3062992,-2891
20.6236,77.7149963,-1086
20.4004002,-54.1258011,-2217
20.3558006,-139.6179962,-1887
20.0879002,78.063797,-1190
19.9094009,-23.9046001,-3133
19.7308006,-53.8479004,-2313
19.5077,-139.4859924,-1455
19.1952,-24.2716007,-3061
19.1058998,78.1557999,-2446
19.0167007,-139.5879974,-1519
19.0167007,-53.3291016,-2317
18.6149006,-24.6114998,-3118
18.3470993,-139.7899933,-1299
18.2131996,-52.325901,-2413
18.2131996,78.1685028,-1193
17.9454002,-140.0789948,-1445
17.8561001,-51.8446999,-2487
17.8561001,-25.8174,-2861
17.4990005,-140.3399963,-1685
17.4990005,-25.8598003,-2932
17.4543991,-51.3548012,-2426
17.3204994,77.9195023,-3472
17.0972996,-27.3444996,-2713
16.9633999,-140.3529968,-1809
17.0079994,-27.9850006,-2840
16.8740997,-51.1011009,-2340
16.6063004,-28.6709995,-3497
16.5170002,-140.0709991,-1642
16.5170002,-28.9836998,-2375
16.4277,-50.9821014,-2452
16.0790997,-139.6840057,-1370
15.9851999,-139.6519928,-1335
15.9366999,-50.7626991,-2544
15.8402004,-139.5630035,-1240
15.8473997,-29.4887009,-2888
15.6243,-49.8502007,-2678
15.5946999,-139.3179932,-1020
15.5349998,-30.1385002,-3572
15.4903002,-49.6787987,-2649
15.3825998,-139.0390015,-768
15.2821999,-138.8939972,-578
15.1817999,-138.6699982,-229
15.1595001,-138.503006,31
15.0702,-137.8000031,1272
15.1148005,-138.3359985,390
15.0886002,-49.2137985,-2750
15.0256004,-137.6329956,1562
15.0439997,-30.5764008,-3642
14.9698,-137.2980042,2086
14.9363003,-136.9519958,2461
14.8915997,-136.7850037,2685
14.8023996,-136.628006,2594
14.7762003,-49.0499992,-2751
14.3782997,-135.7359924,2502
14.4190998,-33.3464012,-3579
14.4190998,-32.7933006,-3141
14.3297997,77.1434021,-2346
14.2109003,-135.4340057,2584
14.1105003,-135.2890015,2476
14.1065998,-48.4424019,-2790
14.1065998,-34.0825996,-3770
14.0620003,-31.7290993,-2551
14.0620003,-30.9008999,-2805
13.9877005,-134.9100037,2381
13.8872995,-134.7649994,1942
13.8388004,-31.1928005,-2766
13.7868996,-134.4299927,1213
13.8204002,-134.5970001,1702
13.7495003,-34.9949989,-3116
13.7048998,-47.9448013,-2826
13.6306,-132.7230072,317
13.6417999,-132.901001,250
13.6417999,-133.2579956,463
13.5748997,-132.5549927,198
13.6083002,-133.6040039,217
13.6083002,-133.9720001,-130
13.4816999,-47.2570992,-2699
13.4816999,77.1367035,-2022
13.4075003,-132.4210052,-114
13.3030996,-35.5716019,-2959
13.2400999,-132.3659973,-235
13.2138996,-46.5628014,-2835
13.0614996,-132.3320007,-210
12.9460001,-36.3902016,-3730
12.8941002,-132.3540039,-210
12.7674999,-45.8384018,-3663
12.7268,-132.3990021,-226
12.5888996,-37.3908005,-3804
12.5817003,-132.4880066,-254
12.4365997,-132.5890045,-271
12.3211002,-45.3021011,-2784
12.3657999,77.2039032,-1679
12.2764997,-37.9854012,-3906
12.1426001,-44.9976006,-2719
12.0572004,-132.9570007,-368
12.0532999,-38.8207016,-3817
11.901,-133.0240021,-376
11.9194002,-39.7139015,-2923
11.8301001,-44.2613983,-2791
11.7671003,-133.1349945,-392
11.7407999,-43.608799,-2817
11.6962004,-40.2741013,-3994
11.6515999,-42.5009003,-2844
11.6515999,77.0906982,-1332
11.6069002,-40.9446983,-2540
11.1978998,-133.9049988,-538
11.0081997,-134.2070007,-605
10.7849998,-134.4750061,-668
10.7142,77.3869019,-1449
10.6400003,-134.7870026,-736
10.5284004,-134.9210052,-790
10.3169003,-135.0970001,-798
10.125,-135.7169952,-884
9.7500401,-136.3769989,-988
9.5536404,77.7862015,-1504
9.3750896,-136.4440002,-875
8.7858801,-136.598999,-605
8.5269899,118.2770004,-371
8.4377098,117.7529984,-262
8.4377098,118.7460022,-1379
8.3037996,117.3519974,-276
8.1966696,-136.6600037,-354
8.1252499,78.7928009,-2022
8.1252499,108.913002,-649
8.1252499,110.3550034,-60
8.0806198,107.2770004,626
8.0359802,111.6829987,-56
7.9467101,106.2509995,-374
7.9913402,119.1080017,-1821
7.6610298,-136.753006,-186
7.50034,97.3141022,-2840
7.50034,98.7997971,-1510
7.4556999,105.6320038,-646
7.4110599,95.9438019,-2997
7.4110599,112.3740005,243
7.18788,116.3669968,-55
7.2325201,119.3479996,-651
7.14324,79.4216995,-1942
7.0093298,99.5016022,-2134
7.0093298,105.4830017,-834
6.9646902,-136.970993,334
6.9646902,94.9952011,-3347
6.6522398,105.4039993,-1167
6.6968699,113.3239975,162
6.6522398,115.3809967,-404
6.6522398,115.8300018,-223
6.6076002,115.2360001,-442
6.3754902,-137.1840057,508
6.3397799,80.3230972,-2040
6.3397799,100.1740036,-1300
5.8487701,93.5762024,-4512
5.7327199,-137.2359924,353
5.71486,100.6869965,-1156
5.6702299,81.2113037,-1417
5.6255898,105.4260025,-1204
5.4470401,119.6080017,216
5.1345801,92.7470016,-2752
5.0899501,-137.5209961,240
5.0899501,105.3779984,-1119
5.00067,101.4649963,-1242
4.7328501,102.2310028,-1468
4.5542998,105.5189972,-1057
4.5096698,103.0049973,-1421
4.4471698,-137.7680054,-222
4.0186601,90.9916992,-2932
3.8401101,82.8747025,-3029
3.8401101,104.5719986,-1202
3.7508399,120.1729965,654
3.43838,106.7170029,-779
3.3044701,84.1677017,-2759
3.3491099,89.5818024,-2689
3.1080699,-137.7700043,-796
3.08128,84.9541016,-2565
3.0366499,120.6210022,-395
2.9920101,107.3850021,-918
2.9473701,88.6980972,-2776
2.8580999,88.1100998,-2046
2.6795499,86.2647018,-1477
2.6795499,108.3389969,-927
2.5902801,104.5339966,-989
2.4117301,121.1389999,-690
2.25104,-137.9420013,-1265
1.87609,108.8600006,-548
1.74218,122.2040024,-320
1.60827,-137.8899994,-1326
1.25117,123.2929993,-1153
1.07262,108.9100037,-794
0.965496,-138.2299957,-911
0.84944,104.6169968,-655
0.71553,124.5680008,-377
0.626256,108.4509964,-754
0.224524,125.6750031,-48
0.215596,-138.2109985,-353
-0.132572,108.3550034,-686
-0.159354,-153.2089996,-2934
-0.266482,-153.7460022,-3057
-0.355756,104.7409973,-252
-0.534304,-154.2330017,-2945
-0.534304,-152.5720062,-2610
-0.641432,-138.272995,-398
-0.802125,-154.3480072,-2804
-0.802125,108.7669983,-319
-0.891399,127.7870026,-65
-1.01638,-152.1069946,-3061
-1.2306401,-154.7440033,-2397
-1.2306401,-138.8849945,-256
-1.33777,128.9230042,295
-1.3824,105.2160034,-390
-1.3824,109.5920029,-658
-1.6502301,105.4970016,-230
-1.7662801,-155.1569977,-1535
-1.7395,110.4140015,-641
-1.82877,106.6240005,-334
-1.96268,111.4110031,-38
-2.0341001,-139.477005,-228
-2.0966001,130.0910034,676
-2.1858699,108.1660004,817
-2.1858699,130.8580017,135
-2.2483599,-155.470993,232
-2.3019199,-151.723999,-3029
-2.40905,112.1589966,-737
-2.51618,-139.6840057,-347
-2.7304399,-155.5809937,365
-2.7304399,-151.5590057,-2260
-2.83757,-155.6490021,310
-2.83757,-139.9889984,-391
-2.8554201,131.595993,-193
-3.1053901,-140.5590057,-460
-3.1589501,-141.4250031,-703
-3.2125199,-151.3040009,-1861
-3.3196499,-155.5050049,-151
-3.3196499,-142.0379944,-866
-3.37321,-142.7969971,-1118
-3.3464301,131.8359985,230
-3.42677,-143.2870026,-1351
-3.48034,-151.1840057,-2801
-3.5696101,108.9229965,-145
-3.6142499,113.2220001,-337
-3.6946001,-143.8659973,-1271
-3.7481599,-150.6920013,-2808
-3.8017199,-166.322998,-2587
-3.8017199,-165.7319946,-2968
-3.8017199,-155.3179932,-585
-3.8552899,-150.173996,-2728
-3.90885,-167.0950012,-2744
-3.90885,-149.3240051,-2717
-3.90885,-144.2769928,-1620
-4.0159798,-165.1840057,-2719
-4.06955,-148.7630005,-2630
-4.1231098,-164.6690063,-2680
-4.1231098,-148.128006,-2595
-4.1231098,-147.322998,-2493
-4.1231098,-144.9600067,-1805
-4.1498899,108.9980011,-346
-4.1766701,-146.6340027,-2249
-4.2391701,131.9720001,517
-4.2838001,-155.4100037,-165
-4.2838001,-145.6880035,-2086
-4.3909302,-168.0570068,-2908
-4.3909302,-164.0279999,-2858
-4.6051898,-163.2160034,-2647
-4.6051898,-162.7330017,-2905
-4.6587501,-155.651001,-146
-4.6409001,113.7720032,-524
-4.7658801,-156.1049957,-385
-4.8730102,-162.5269928,-3026
-4.9265699,-168.7230072,-2641
-5.0426302,132.3009949,803
-5.0872698,109.3209991,1153
-5.2479601,-162.5130005,-3044
-5.3550901,141.602005,-2792
-5.4443598,140.4579926,-1747
-5.51578,-169.3119965,-2663
-5.5336399,132.8549957,215
-5.57827,113.9830017,423
-5.57827,136.272995,-1262
-5.7121801,133.927002,94
-5.7121801,135.272995,-653
-5.6675501,137.1470032,-3152
-5.7121801,142.7649994,-1795
-5.7835999,-162.6600037,-2495
-5.8014598,139.5570068,-419
-6.1139202,110.0070038,742
-6.2121201,-157.0769958,-810
-6.2478299,113.7170029,412
-6.2656798,-162.5890045,-2366
-6.3192501,-170.2050018,-2746
-6.4710102,137.4409943,-1108
-6.4263701,143.2680054,-980
-6.4799399,-157.5359955,-939
-6.5602899,146.8560028,-2094
-6.5602899,147.5299988,-2007
-6.6049199,111.6849976,659
-6.6049199,113.0329971,-79
-6.6049199,138.7810059,242
-6.64956,145.9389954,-981
-6.6942,-162.404007,-2003
-6.8013201,-161.4149933,-2163
-6.8013201,-160.8209991,-1598
-6.8281102,137.4960022,-323
-6.8281102,143.6100006,-1608
-6.8548899,-170.6040039,-2715
-6.9173799,148.9429932,-862
-7.00665,138.2230072,-32
-7.0155802,-158.6820068,-2343
-7.05129,144.9819946,-1269
-7.06915,-160.427002,-922
-7.0959301,144.052002,-1594
-7.1852002,149.4340057,-1986
-7.3369699,-170.7830048,-2588
-7.3905301,-160.3249969,-1392
-7.3905301,-158.8670044,-2032
-7.40839,151.3990021,-2043
-7.5423002,152.3910065,-1330
-7.6315699,153.7740021,-1514
-7.72084,154.0310059,-1681
-7.76548,155.2640076,-1681
-7.8190498,-170.8659973,-2294
-7.8190498,-160.322998,-1997
-7.8726101,-159.3710022,-1996
-8.0868702,-160.048996,-1282
-8.0868702,-159.8869934,-2160
-8.3011198,-170.8529968,-2226
-8.2564898,156.4429932,-1782
-8.8903303,-170.9570007,-2129
-8.8814001,158.2369995,-1665
-8.9510803,-180,-747
-8.9974604,-178.7079926,-629
-8.9974604,-177.7859955,-793
-9.1581497,-177.2149963,-961
-9.2652798,-176.7259979,-1133
-9.3724098,-171.4049988,-2066
-9.3724098,159.0879974,-1150
-9.4795399,-176.345993,-1327
-9.7473602,-175.0180054,-655
-9.8009195,-172.0570068,-2330
-9.8187799,159.977005,-1248
-9.9616203,-174.3159943,-1519
-10.0151997,-173.5829926,-2190
-10.0151997,-172.7129974,-2294
-10.3991003,161.0829926,-1475
-10.8453999,162.3190002,-1474
-10.9347,163.5039978,-1635
-10.9347,166.2769928,-1900
-10.9347,178.779007,-1053
-11.1132002,167.151001,-2536
-11.1578999,177.9140015,-1683
-11.2917995,177.1779938,-1524
-11.8274002,175.9660034,-2164
-12.0952997,167.7859955,-2819
-12.4969997,175.6329956,-1659
-12.9879999,167.5899963,-1336
-13.5683002,167.348999,-1714
-13.6128998,175.4170074,-1426
-14.3270998,167.1629944,-1435
-14.5502996,171.4349976,-1517
-14.6395998,172.5189972,-1611
-14.6842003,170.0169983,-1934
-14.6842003,175.7850037,-1917
-14.9074001,167.6049957,-906
-15.0859003,169.3630066,-1186
-15.0859003,173.4309998,-37
-15.5323,175.6080017,-1640
-15.6661997,174.0540009,-677
-15.8448,174.9490051,-445
