Lat,Lon,Elevation_m
41.6190987,46.7338982,-1373
41.5766983,29.3512001,-1187
41.6169014,16.5317001,-3461
41.6133995,13.8034,-3546
41.5649986,50.6469002,-2646
41.5294991,47.5569992,-2003
41.5210991,47.3499985,-1980
41.5438004,47.1445007,-1875
41.5523987,33.2825012,-2970
41.5536995,16.3157005,-3418
41.5159988,34.6293983,-2567
41.4911003,33.4889984,-2997
41.4841003,17.7612991,-2879
41.5172005,17.5510998,-3158
41.4378014,-49.5537987,-3705
41.4408989,29.4738998,-1217
41.4556999,16.1438999,-3240
41.4556999,13.8941002,-3465
41.3974991,50.7402992,-2435
41.3807983,34.4874001,-2438
41.3642006,34.2817001,-1202
41.4076004,17.9549007,-2478
41.3292007,29.6121998,-1673
41.3296013,15.9909,-2591
41.3143005,14.0163002,-3190
41.2770996,29.7597008,-1113
41.2736015,18.0981998,-3165
41.2752991,6.2382102,-3454
41.2326012,-87.303299,872
41.2332001,50.7957993,-1740
41.1809006,26.9708996,-1769
41.1719017,26.7586994,-1891
41.1563988,14.1056995,-2701
41.0999985,-49.4626007,-3694
41.1192017,27.1704006,-1660
41.0962982,18.1410007,-3393
41.1100006,15.6437998,-3279
41.0615997,55.4892998,-1646
41.0774002,55.2848015,-1350
41.0614014,55.0737,-1159
41.0546989,50.8306999,-37
41.0382004,5.2621698,-3519
41.0264015,54.8778,-885
41.0107002,52.5452995,-2610
41.0169983,27.3453007,-2821
41.0307999,14.2585001,-3030
40.9700012,55.6581993,-2650
40.9716988,52.7452011,-2502
40.9682999,52.3516998,-2649
40.9654007,15.2699003,-3323
40.9415016,15.0720997,-3366
40.9645004,14.4554005,-2380
40.8919983,54.4747009,-1063
40.9006996,52.9396019,-1513
40.9011002,50.9426994,-1549
40.8908997,26.4764996,-1973
40.9259987,18.1585999,-3578
40.8953018,14.8677998,-2746
40.9193993,14.6583996,-2375
40.8342018,55.7977982,-2823
40.8583984,52.1859016,-2341
40.8353996,27.4127007,-1975
40.8202019,26.2894001,-2249
40.8291016,26.0904999,-3311
40.8697014,5.0129299,-3496
40.8403015,4.79983,-3489
40.7843018,53.1072998,-2263
40.7872009,25.8922005,-3419
40.7860985,4.61095,-3692
40.7580986,-49.4314995,-3678
40.7304001,52.0368996,-856
40.7482986,18.1182995,-3353
40.7145004,3.9760799,-3846
40.6664009,55.835701,-3032
40.6823997,54.1351013,-2256
40.6581993,53.3471985,-2394
40.6594009,3.7625999,-3797
40.6048012,-87.2248001,823
40.6167984,53.5449982,-2323
40.6409988,31.0266991,-600
40.6545982,27.4211998,-1945
40.6417999,25.5212002,-3301
40.6259995,3.5512099,-3783
40.5951004,53.9510002,-375
40.5844002,51.9047012,-2025
40.5674019,31.2185001,-769
40.5775986,18.0534992,-3479
40.5682983,3.3645699,-3749
