Lat,Lon,Elevation_m
47.7741013,-85.6722031,-516
47.7601013,-85.8974991,-726
47.7705994,-86.1202011,-728
47.6920013,-85.0852966,-750
47.6403008,-84.6452026,-667
47.6417007,-50.0452003,-3884
47.5140991,-84.4399033,-715
47.4929008,-50.0125999,-3831
47.3602982,-84.3880005,-732
47.3428001,-50.0063019,-3918
47.2102013,-84.3912964,-782
47.0615005,-84.4126968,-815
46.9313011,-49.9407005,-3898
46.7669983,-84.4910965,-847
46.7787018,-49.9858017,-3886
46.7064018,-50.0903015,-3841
46.6486015,-50.0974998,-3860
46.5805016,-84.4991989,-724
46.5264015,-50.2224007,-3835
46.382,-50.2798004,-3818
46.2266998,-50.2336998,-3856
46.1144981,-84.5996017,-909
46.1030998,-50.1034012,-3814
45.9123001,-49.7766991,-3827
45.7883987,-49.6488991,-3786
45.6352997,-84.664299,-1036
45.4892998,-84.7014008,-930
45.5,-49.4910011,-3761
45.3652992,-49.4014015,-3798
45.3300018,-84.7223969,-770
45.2200012,-49.3484993,-3784
44.9343987,-84.8955994,-533
44.9244995,-49.341301,-3779
44.8065987,-85.0157013,-643
44.6655006,-85.1193008,-545
44.6242981,-49.2728004,-3729
44.5508003,-85.2535019,-469
44.4491997,-85.4027023,-396
44.4808998,-49.1971016,-3773
44.3961983,38.5354004,-644
44.4193993,39.1762009,-503
44.4082985,39.3843002,-439
44.3339005,-49.1940994,-3780
44.3699989,39.5836983,-504
44.3210983,-85.5196991,754
44.2233009,37.7386017,-1979
44.1991005,-49.2887993,-3770
44.1921005,39.9090996,-1287
44.1178017,-85.8312988,811
44.0881996,-49.4216003,-3760
44.0656013,37.3554993,-3045
44.0203018,37.1585999,-3109
43.9646988,-86.1857986,-23
43.9612999,-49.5279007,-3712
43.9931984,40.1859016,-3713
43.9258003,36.9957008,-3216
43.8106995,-49.5950012,-3722
43.7466011,-86.4756012,297
43.7747002,36.6282997,-3362
43.7738991,40.5696983,-3560
43.6631012,-49.614399,-3718
43.6421013,40.6790009,-3456
43.6006012,36.3041,-3236
43.4999008,40.7531013,-2981
43.4564018,-86.8013992,328
43.3684998,-49.4989014,-3709
43.362999,36.0439987,-3052
43.3279991,-86.9280014,306
43.3049011,35.8420982,-2999
43.3539009,40.7561989,-1815
43.2238007,35.4552994,-3389
43.0955009,-49.3168983,-3712
43.0569,-87.1300964,464
43.0791016,40.9132004,-633
43.0177994,34.7907982,-3496
42.928299,-87.2545013,466
42.9500008,-49.3135986,-3713
42.8274002,34.4709015,-3486
42.8476982,41.2507019,-662
42.8098984,-49.3692017,-3708
42.7340012,41.3772011,-634
42.6554985,-49.3764,-3710
42.6796989,34.0951996,-1273
42.5934982,33.9174004,-3085
42.5270004,-87.5259018,617
42.5341988,41.6837006,-1329
42.4556999,-49.4365997,-3710
42.4734993,33.8081017,-3412
42.4291,41.8190002,-1488
42.3832016,-87.5505981,637
42.3069,-49.5017014,-3704
42.2386017,-87.5427017,461
42.2344017,42.0634003,-2024
42.2201004,33.6184998,-2854
42.0931015,-87.5026016,450
42.0703011,33.6007996,-2494
42.0407982,-49.6797981,-3764
41.9877014,42.2859001,-2246
41.9466019,-87.4304962,470
41.9272995,33.6278992,-2892
41.9173012,42.4613991,-1492
41.8922997,-49.7434006,-3685
41.7910995,33.6994019,-2661
41.8274994,42.8535004,-543
41.7905006,-87.4237976,515
41.7472,43.0163994,-795
41.6450996,33.6460991,-2878
41.5984993,-49.8242989,-3668
41.5340004,43.2971992,-2770
41.5102997,-87.2809982,592
41.519001,33.553299,-3002
41.4594994,-49.8764992,-3658
41.3755989,-87.1939011,888
41.4061012,33.4345016,-2844
41.4003983,43.3700981,-2885
41.2748985,-87.0575027,1529
41.2619019,30.9666004,-2290
41.2672997,43.464901,-3325
41.2458,-49.9085007,-3663
41.2084999,30.7763996,-1638
41.2095985,31.3876991,-1092
41.2184982,31.5806999,-1131
41.2126007,33.1324005,-2513
41.2262001,49.6346016,-1771
41.2226982,49.8254013,-2296
41.1665001,32.1716995,-1380
41.1581993,32.9532013,-1294
41.1605988,43.6142006,-3414
41.1932983,49.0247002,-1334
41.1913986,49.2154007,-1498
41.1809006,50.2028008,-892
41.1897011,50.4399986,-165
41.1072006,-49.9599991,-3653
41.0992012,30.5249004,-1190
41.1130981,51.4191017,-2702
41.1214981,51.7128983,-2531
41.0805016,32.7924004,-314
41.0704994,43.7621994,-3461
41.0281982,-86.8532028,1340
41.0061989,30.3609009,-1273
40.9841003,52.4550018,-2596
