Lat,Lon,Elevation [m]
79.2032928,-64.8840408,-5088
79.2038269,-64.8764496,-5087
79.204361,-64.8688583,-5087
79.2049026,-64.8612671,-5087
79.2054367,-64.8536682,-5088
79.2059708,-64.846077,-5088
79.2065048,-64.8384857,-5087
79.2070389,-64.8308945,-5087
79.2075806,-64.8233032,-5088
79.2081146,-64.815712,-5090
79.2086487,-64.8081131,-5093
79.2091827,-64.8005219,-5093
79.2097168,-64.7929306,-5091
79.2102585,-64.7853394,-5088
79.2107925,-64.7777481,-5085
79.2113266,-64.7701569,-5084
79.2118607,-64.762558,-5085
79.2123947,-64.7549667,-5085
79.2129364,-64.7473755,-5087
79.2134705,-64.7397842,-5088
79.2140045,-64.732193,-5090
79.2145386,-64.7246017,-5093
79.2150803,-64.7170029,-5097
79.2156143,-64.7094116,-5098
79.2161484,-64.7018204,-5097
79.2166824,-64.6942291,-5099
79.2172165,-64.6866379,-5103
79.2177582,-64.6790466,-5106
79.2182922,-64.6714554,-5107
79.2188263,-64.6638565,-5107
79.2193604,-64.6562653,-5105
79.219902,-64.648674,-5102
79.2204361,-64.6410828,-5099
79.2209702,-64.6334915,-5098
79.2215042,-64.6259003,-5099
79.2220383,-64.618309,-5101
79.22258,-64.6107178,-5105
79.223114,-64.6031189,-5109
79.2236481,-64.5955276,-5111
79.2241821,-64.5879364,-5110
79.2247238,-64.5803452,-5107
79.2252579,-64.5727539,-5105
79.2257919,-64.5651627,-5103
79.226326,-64.5575714,-5104
79.22686,-64.5499802,-5106
79.2274017,-64.5423889,-5109
79.2279358,-64.53479,-5112
79.2284698,-64.5271988,-5112
79.2290039,-64.5196075,-5112
79.2295456,-64.5120163,-5112
79.2300797,-64.504425,-5113
79.2306137,-64.4968338,-5116
79.2311478,-64.4892426,-5118
79.2316895,-64.4816513,-5120
79.2322235,-64.4740601,-5119
79.2327576,-64.4664612,-5118
79.2332916,-64.4588699,-5114
79.2338333,-64.4512787,-5113
79.2343674,-64.4436874,-5114
79.2349014,-64.4360962,-5114
79.2354355,-64.4285049,-5115
79.2359772,-64.4209137,-5115
79.2365112,-64.4133224,-5114
79.2370453,-64.4057312,-5114
79.2375793,-64.39814,-5114
79.2381134,-64.3905487,-5114
79.2386551,-64.3829575,-5115
79.2391891,-64.3753586,-5117
79.2397232,-64.3677673,-5119
79.2402573,-64.3601761,-5116
79.240799,-64.3525848,-5115
79.2424011,-64.3298111,-5110
79.2429428,-64.3222198,-5109
79.2434769,-64.3146286,-5109
79.2440109,-64.3070374,-5108
79.244545,-64.2994461,-5108
79.2450867,-64.2918549,-5107
79.2456207,-64.2842636,-5107
79.2461548,-64.2766724,-5107
79.2466888,-64.2690811,-5110
79.2472305,-64.2614822,-5115
79.2477646,-64.253891,-5118
79.2482986,-64.2462997,-5119
79.2488327,-64.2387085,-5119
79.2493744,-64.2311172,-5121
79.2499084,-64.223526,-5122
79.2504425,-64.2159348,-5120
79.2509766,-64.2083435,-5119
79.2515182,-64.2007523,-5119
79.2525864,-64.1855698,-5115
79.2531204,-64.1779785,-5113
79.2536621,-64.1703873,-5111
79.2541962,-64.162796,-5110
79.2547302,-64.1552048,-5108
79.2552719,-64.1476135,-5104
79.255806,-64.1400223,-5102
79.25634,-64.132431,-5101
79.2568741,-64.1248398,-5102
79.2574158,-64.1172485,-5103
79.2579498,-64.1096573,-5107
79.2584839,-64.102066,-5110
79.2590179,-64.0944748,-5115
79.2595596,-64.0868835,-5116
79.2600937,-64.0792923,-5115
79.2606277,-64.071701,-5111
79.2611618,-64.0641098,-5112
79.2617035,-64.0565186,-5115
79.2622375,-64.0489273,-5118
79.2627716,-64.0413361,-5115
79.2633133,-64.0337448,-5114
79.2638474,-64.0261536,-5108
79.2643814,-64.0185623,-5106
79.2649155,-64.0109711,-5105
79.2654572,-64.0033798,-5105
79.2659912,-63.9957848,-5105
79.2665253,-63.9881935,-5105
79.2670593,-63.9806023,-5101
79.267601,-63.973011,-5101
79.2681351,-63.9654198,-5100
79.2686691,-63.9578285,-5099
79.2692032,-63.9502373,-5098
79.2697449,-63.942646,-5097
79.2702789,-63.9350548,-5096
79.270813,-63.9274635,-5093
79.2713547,-63.9198723,-5094
79.2718887,-63.912281,-5094
79.2724228,-63.9046898,-5094
79.2729568,-63.8970985,-5093
79.2734985,-63.8895111,-5092
79.2740326,-63.8819199,-5090
79.2745667,-63.8743286,-5092
79.2751083,-63.8667374,-5093
79.2756424,-63.8591461,-5094
79.2761765,-63.8515549,-5096
79.2767105,-63.8439636,-5097
79.2772522,-63.8363724,-5096
79.2777863,-63.8287811,-5095
79.2783203,-63.8211899,-5095
79.278862,-63.8135986,-5096
79.2793961,-63.8060074,-5097
79.2792511,-63.7983704,-5097
79.2791138,-63.7907333,-5098
79.2789688,-63.7830963,-5098
79.2788239,-63.7754593,-5099
79.2786865,-63.7678223,-5100
79.2785416,-63.7601814,-5101
79.2783966,-63.7525444,-5102
79.2782593,-63.7449074,-5103
79.2781143,-63.7372704,-5105
79.277977,-63.7296333,-5106
79.277832,-63.7219963,-5106
79.2776871,-63.7143593,-5106
79.2775497,-63.7067184,-5105
79.2774048,-63.6990814,-5106
79.2772598,-63.6914444,-5106
79.2771225,-63.6838074,-5106
79.2769775,-63.6761703,-5105
79.2768326,-63.6685333,-5104
79.2766953,-63.6608925,-5104
79.2765503,-63.6532555,-5104
79.276413,-63.6456184,-5104
79.276268,-63.6379814,-5104
79.276123,-63.6303444,-5103
79.2759857,-63.6227036,-5102
79.2758408,-63.6150665,-5102
79.2756958,-63.6074295,-5102
79.2755585,-63.5997925,-5101
79.2754135,-63.5921555,-5101
79.2752762,-63.5845146,-5099
79.2751312,-63.5768776,-5098
79.2749863,-63.5692406,-5098
79.2748489,-63.5616035,-5098
79.274704,-63.5539665,-5098
79.2745667,-63.5463257,-5099
79.2744217,-63.5386887,-5100
79.2742767,-63.5310516,-5101
79.2741394,-63.5234146,-5101
79.2739944,-63.5157738,-5101
79.2738495,-63.5081367,-5101
79.2737122,-63.5004997,-5101
79.2735672,-63.4928627,-5100
79.2734299,-63.4852219,-5101
79.2732849,-63.4775848,-5101
79.27314,-63.4699478,-5102
79.2730026,-63.4623108,-5102
79.2728577,-63.45467,-5102
79.2727203,-63.4470329,-5101
79.2725754,-63.4393959,-5100
79.2724304,-63.4317589,-5100
79.2722931,-63.424118,-5101
79.2721481,-63.416481,-5102
79.2720108,-63.408844,-5103
79.2718658,-63.4012032,-5104
79.2717209,-63.3935661,-5104
79.2715836,-63.3859291,-5104
79.2714386,-63.3782921,-5103
79.2712936,-63.3706512,-5103
79.2711563,-63.3630142,-5104
79.2710114,-63.3553772,-5106
79.270874,-63.3477364,-5108
79.2707291,-63.3400993,-5110
79.2705841,-63.3324623,-5110
79.2704468,-63.3248215,-5110
79.2703018,-63.3171844,-5110
79.2701645,-63.3095474,-5114
79.2700195,-63.3019066,-5116
79.2698746,-63.2942696,-5118
79.2697372,-63.2866325,-5119
79.2695923,-63.2789917,-5121
79.269455,-63.2713547,-5122
79.26931,-63.2637177,-5124
79.269165,-63.2560768,-5126
79.2690277,-63.2484398,-5127
79.2688828,-63.2408028,-5128
79.2687454,-63.2331619,-5129
79.2686005,-63.2255249,-5133
79.2684631,-63.2178879,-5135
79.2683182,-63.210247,-5136
79.2681732,-63.20261,-5136
79.2680359,-63.1949692,-5135
79.2678909,-63.1873322,-5135
79.2677536,-63.1796951,-5135
79.2676086,-63.1720543,-5134
79.2674637,-63.1644173,-5132
79.2673264,-63.1567764,-5131
79.2671814,-63.1491394,-5130
79.2670441,-63.1415024,-5130
79.2668991,-63.1338615,-5129
79.2667542,-63.1262245,-5130
79.2666168,-63.1185837,-5131
79.2664719,-63.1109467,-5132
79.2663345,-63.1033096,-5133
79.2661896,-63.0956688,-5133
79.2660522,-63.0880318,-5132
79.2659073,-63.0803909,-5132
79.2657623,-63.0727539,-5132
79.265625,-63.0651131,-5133
79.26548,-63.057476,-5134
79.2653427,-63.049839,-5134
79.2651978,-63.0421982,-5135
79.2650528,-63.0345612,-5135
79.2649155,-63.0269203,-5136
79.2647705,-63.0192833,-5137
79.2646332,-63.0116425,-5138
79.2644882,-63.0040054,-5139
79.2643509,-62.9963646,-5139
79.2642059,-62.9887276,-5139
79.264061,-62.9810867,-5139
79.2639236,-62.9734497,-5139
79.2637787,-62.9658127,-5140
79.2636414,-62.9581718,-5141
79.2634964,-62.9505348,-5141
79.2633591,-62.942894,-5141
79.2632141,-62.935257,-5142
79.2630692,-62.9276161,-5143
79.2629318,-62.9199791,-5144
79.2627869,-62.9123383,-5145
79.2626495,-62.9047012,-5146
79.2625046,-62.8970604,-5146
79.2623672,-62.8894234,-5146
79.2622223,-62.8817825,-5146
79.2620773,-62.8741455,-5147
79.26194,-62.8665047,-5149
79.261795,-62.8588676,-5150
79.2616577,-62.8512268,-5150
79.2615128,-62.843586,-5150
79.2613754,-62.8359489,-5151
79.2612305,-62.8283081,-5152
79.2610855,-62.8206711,-5154
79.2609482,-62.8130302,-5153
79.2608032,-62.8053932,-5152
79.2606659,-62.7977524,-5152
79.2605209,-62.7901154,-5154
79.2603836,-62.7824745,-5156
79.2602386,-62.7748375,-5156
79.2601013,-62.7671967,-5155
79.2599564,-62.7595558,-5158
79.2598114,-62.7519188,-5157
79.2596741,-62.744278,-5155
79.2595291,-62.7366409,-5153
79.2593918,-62.7290001,-5152
79.2592468,-62.7213631,-5153
79.2591095,-62.7137222,-5156
79.2589645,-62.7060814,-5160
79.2588272,-62.6984444,-5160
79.2586823,-62.6908035,-5159
79.2585373,-62.6831665,-5158
79.2584,-62.6755257,-5158
79.258255,-62.6678848,-5160
79.2581177,-62.6602478,-5161
79.2579727,-62.652607,-5160
79.2578354,-62.6449699,-5156
79.2576904,-62.6373291,-5156
79.2575531,-62.6296883,-5156
79.2574081,-62.6220512,-5155
79.2572632,-62.6144104,-5153
79.2571259,-62.6067696,-5153
79.2569809,-62.5991325,-5153
79.2568436,-62.5914917,-5155
79.2566986,-62.5838547,-5161
79.2565613,-62.5762138,-5164
79.2564163,-62.568573,-5165
79.256279,-62.560936,-5163
79.256134,-62.5532951,-5160
79.2559967,-62.5456543,-5158
79.2558517,-62.5380173,-5157
79.2557144,-62.5303764,-5161
79.2555695,-62.5227356,-5164
79.2554245,-62.5150986,-5167
79.2552872,-62.5074577,-5167
79.2551422,-62.4998169,-5165
79.2550049,-62.4921799,-5163
79.2548599,-62.484539,-5162
79.2547226,-62.4768982,-5162
79.2545776,-62.4692574,-5164
79.2544403,-62.4616203,-5166
79.2542953,-62.4539795,-5165
79.254158,-62.4463387,-5165
79.2540131,-62.4387016,-5165
79.2538757,-62.4310608,-5168
79.2537308,-62.42342,-5170
79.2535858,-62.4157829,-5168
79.2534485,-62.4081421,-5168
79.2533035,-62.4005013,-5172
79.2531662,-62.3928604,-5174
79.2530212,-62.3852234,-5174
79.2528839,-62.3775826,-5173
79.252739,-62.3699417,-5171
79.2526016,-62.3623009,-5170
79.2524567,-62.3546638,-5168
79.2523193,-62.347023,-5167
79.2521744,-62.3393822,-5165
79.252037,-62.3317413,-5164
79.2518921,-62.3241043,-5161
79.2517548,-62.3164635,-5158
79.2516098,-62.3088226,-5156
79.2514725,-62.3011818,-5157
79.2513275,-62.2935448,-5156
79.2511826,-62.2859039,-5152
79.2510452,-62.2782631,-5148
79.2509003,-62.2706223,-5146
79.2507629,-62.2629852,-5146
79.250618,-62.2553444,-5146
79.2504807,-62.2477036,-5146
79.2503357,-62.2400627,-5147
79.2501984,-62.2324219,-5149
79.2500534,-62.2247849,-5149
79.2499161,-62.217144,-5150
79.2497711,-62.2095032,-5152
79.2496338,-62.2018623,-5153
79.2494888,-62.1942215,-5153
79.2493515,-62.1865845,-5154
79.2492065,-62.1789436,-5152
79.2490692,-62.1713028,-5151
79.2489243,-62.163662,-5150
79.2487869,-62.1560211,-5148
79.248642,-62.1483803,-5146
79.2485046,-62.1407433,-5145
79.2483597,-62.1331024,-5145
79.2482224,-62.1254616,-5143
79.2480774,-62.1178207,-5142
79.2479401,-62.1101799,-5141
79.2477951,-62.1025391,-5140
79.2476578,-62.0948982,-5139
79.2475128,-62.0872612,-5139
79.2473755,-62.0796204,-5139
79.2472305,-62.0719795,-5139
79.2470932,-62.0643387,-5140
79.2469482,-62.0566978,-5141
