Lat,Lon,Elevation [m]
48.5524635,16.0610447,-3878
48.5645447,16.0662994,-3883
48.6300507,16.1344643,-3894
48.6703835,16.2314739,-3906
48.6733589,16.3518639,-3899
48.6116066,16.4334927,-3873
48.1476631,15.1165476,-3904
48.1234589,15.1067543,-3906
48.2335243,15.5712271,-3898
48.2274818,15.5686998,-3896
48.1345215,15.5786448,-3949
48.5370827,16.4794655,-3837
48.4480743,16.4990253,-3869
48.4187927,16.6142654,-3882
48.4031944,16.7257175,-3879
48.3814468,16.8343391,-3885
48.3775749,16.9510975,-3879
48.4072418,17.0636292,-3873
48.4386177,17.1672935,-3845
48.4541512,17.2835903,-3834
48.4635353,17.3971481,-3846
48.2382431,17.9631233,-3806
48.2442093,17.9660263,-3804
48.2804298,18.0728989,-3839
48.3026466,18.1830482,-3896
48.287056,18.3143387,-3897
48.2633362,18.4216785,-3870
48.1859741,18.5019932,-3810
48.0443459,15.1136341,-3913
47.97686,15.1639175,-3924
47.9028015,15.2500515,-3925
48.0543747,15.5549545,-3966
47.9819756,15.5248566,-3908
47.9179459,15.4498796,-3913
47.8486519,15.5083885,-3917
47.7897148,15.5806484,-3903
47.7264099,15.6412325,-3892
48.0868492,18.5314789,-3854
48.0155754,18.4957752,-3807
47.9601593,18.4188271,-3781
47.9145699,18.3273163,-3759
47.8767967,18.2300816,-3758
47.7995567,18.1922245,-3772
47.7304802,18.2367363,-3798
47.6931152,18.3455486,-3843
47.2927132,11.4842052,-3946
47.2757568,11.3760633,-3949
47.2595901,13.2505665,-3906
47.3177071,13.3274403,-3939
47.328289,13.5391483,-3831
47.325367,13.5570288,-3833
47.2637329,13.6201382,-3904
47.3085556,13.9674301,-3918
47.3977318,13.9337549,-3881
47.4748878,13.9335508,-3940
47.5490799,13.9512997,-3900
47.6217918,13.9781075,-3991
47.5314713,14.6890154,-3909
47.5159225,14.7403049,-3902
47.4622078,14.8243856,-3894
47.3951569,14.8744164,-3864
47.3325233,14.9355297,-3828
47.2891045,15.0325785,-3830
47.2636299,15.1365986,-3829
47.2440414,15.2428942,-3839
47.618351,15.6637192,-3858
47.5411491,15.660471,-3892
47.4690361,15.6305742,-3885
47.3952713,15.6096611,-3910
47.2927399,15.6723871,-3906
47.6575966,18.4453506,-3808
47.6002731,18.5244083,-3771
47.5232544,18.5446892,-3888
47.4482918,18.5269737,-3899
47.3753433,18.500597,-3896
47.3103142,18.4394436,-3823
47.2807007,18.3377819,-3714
47.2726212,18.2274513,-3832
47.2700806,18.0619488,-3933
47.2660408,20.9139519,-3799
47.3043213,20.8174934,-3820
47.2961922,19.9796524,-3891
47.3275452,19.8790836,-3923
47.3977432,19.8088436,-3895
47.4620399,19.7352333,-3827
47.5242043,19.6700802,-3825
47.5787621,19.5810699,-3780
47.273674,19.5285149,-3706
46.8531303,9.2208185,-3945
46.86026,9.2133055,-3945
46.9285545,9.1649847,-3922
47.005188,9.155405,-3957
47.0769005,9.1908922,-3958
47.1241951,9.276288,-3962
47.1366501,9.3905649,-4003
47.1243935,9.4988718,-4014
46.867775,9.4821978,-3910
46.9403114,9.5091782,-3924
46.8142967,11.0833769,-3937
47.1562347,11.7331839,-3927
47.1514053,11.7223587,-3927
47.1433754,11.5984173,-3930
47.2193489,11.5090561,-3934
47.2024345,11.4011068,-3935
47.1376381,11.4565916,-3923
47.0776863,11.5226688,-3932
47.0080185,11.567009,-3931
46.9286842,11.589695,-3922
46.8554726,11.6141186,-3920
46.856842,12.1344604,-3901
46.9010201,12.2228107,-3880
46.9754944,12.3210773,-3920
47.0489655,12.2979078,-3937
47.0283165,12.1792507,-3936
47.0513802,12.0651445,-3906
46.8524094,12.9986897,-3908
46.9208603,13.0498552,-3902
46.9935379,13.0745602,-3904
47.0690613,13.081562,-3894
47.1418037,13.1064205,-3879
47.2117462,13.149229,-3949
47.202076,13.6830473,-3875
47.1449623,13.7568245,-3886
47.1210899,13.861269,-3874
47.1031303,13.9677916,-3977
47.0352478,14.0276804,-3922
46.9568138,14.0365353,-3814
46.8708878,14.0519648,-3834
46.8282852,14.2985744,-3963
46.9036064,14.3079042,-3992
46.9712639,14.3614178,-3948
47.0435638,14.3885899,-3881
47.1146507,14.3493042,-3880
47.1587639,14.243063,-3830
47.1770782,14.1365156,-3912
47.2405815,14.0276356,-3887
47.2243233,15.349082,-3878
47.145668,15.3553152,-3824
47.0736427,15.3262825,-3815
47.0118675,15.4149752,-3910
47.0099411,15.5277672,-3893
47.0078621,15.6405487,-3872
46.9876747,15.7458925,-3883
46.920311,15.7937374,-3844
46.843483,15.7902918,-3796
46.84132,16.2618694,-3842
46.8912086,16.3684502,-3950
46.9016838,16.4772701,-3877
46.8846512,16.5931931,-3793
46.8632889,16.6976986,-3743
46.8418045,16.8020916,-3750
47.223587,15.7295637,-3876
47.2243271,17.9724751,-3949
47.1354713,17.9301205,-3868
47.1132851,21.6426315,-3772
47.1017151,21.6358891,-3778
47.0586624,21.5224438,-3791
47.0628204,21.4070778,-3717
47.1119308,21.2978916,-3877
47.1773758,21.2272968,-3860
47.224041,21.1261177,-3863
47.2392921,21.0168018,-3845
46.8457298,20.1659393,-3756
46.8537025,20.1605434,-3760
46.9291687,20.1235561,-3784
47.0131912,20.0521584,-3868
47.0865593,20.0233974,-3874
47.1625786,20.0641575,-3880
47.2376099,20.0556927,-3836
46.8680458,19.8104191,-3649
46.8839493,19.7994747,-3652
46.9592667,19.7617626,-3682
47.0337067,19.7816143,-3709
47.1166,19.7671204,-3755
47.1593857,19.673008,-3713
47.2079468,19.5817623,-3704
46.7850571,9.4344454,-3893
