,LON,LAT,ELEV,THARSIS,TPW,PALEO,OPT
0,9.6413918,44.3881226,-3.584,-0.8215549199543085,0.00011699138781884707,-2.7625620714335106,-3.1550784959175093
1,9.6503191,44.3077774,-3.559,-0.8215549199543085,0.00011699138781884707,-2.7375620714335103,-3.130078495917509
2,9.6860285,44.245285,-3.553,-0.8163239749248933,0.00011657447835376873,-2.7367925995534605,-3.1268096651395947
3,9.8891268,44.2430534,-3.603,-0.8072843005279976,0.00011743076794312658,-2.7958331302399455,-3.1815302628681636
4,9.9538498,44.2631416,-3.66,-0.8125461977150765,0.00011784890922585463,-2.847571651194149,-3.2357829323304084
5,9.9806318,44.298851,-3.654,-0.8125461977150765,0.00011784890922585463,-2.8415716511941493,-3.229782932330408
6,10.3712044,44.3568802,-3.606,-0.7946173004465699,0.00011955559421387139,-2.811502255147644,-3.1911455650374974
7,10.4805651,44.3836594,-3.674,-0.7946173004465699,0.00011955559421387139,-2.879502255147644,-3.2591455650374974
8,10.5430565,44.3546486,-3.63,-0.785698613667217,0.00012040473900652752,-2.8444217910717895,-3.2198029842182487
9,10.6367941,44.3881226,-3.576,-0.785698613667217,0.00012040473900652752,-2.7904217910717892,-3.165802984218249
10,10.7751684,44.4082108,-3.601,-0.7768113989828975,0.0001212510730079438,-2.8243098520901104,-3.1954439684822797
11,11.0675402,44.4260674,-3.626,-0.7679563585572219,0.0001220945871262614,-2.8581657360299046,-3.22506815118354
12,11.1657419,44.4617767,-3.597,-0.7679563585572219,0.0001220945871262614,-2.8291657360299047,-3.1960681511835403
13,11.2907248,44.4707031,-3.635,-0.7591341777779412,0.0001229352723899056,-2.8759887574944485,-3.2386751744357154
14,11.3465214,44.5041809,-3.596,-0.7645843007185702,0.0001233543242870626,-2.8315390536057166,-3.1968295605342023
15,11.9379597,44.8724365,-3.666,-0.7526150498670743,0.00012544428469293836,-2.913510394417619,-3.2730805082057883
16,12.0361614,44.8992157,-3.652,-0.7439485776981188,0.0001262788477577997,-2.908177701149639,-3.263606223552692
17,12.1276665,44.8992157,-3.672,-0.7439485776981188,0.0001262788477577997,-2.928177701149639,-3.283606223552692
18,12.1879263,44.9817963,-3.685,-0.7439485776981188,0.0001262788477577997,-2.9411777011496394,-3.296606223552692
19,12.2615776,45.0085754,-3.619,-0.7409045912514177,0.0001275205275521964,-2.8782229292761348,-3.2321963179260678
20,12.2950554,45.0688362,-3.672,-0.7409045912514177,0.0001275205275521964,-2.9312229292761347,-3.2851963179260677
21,12.3575468,45.1067772,-3.678,-0.7409045912514177,0.0001275205275521964,-2.937222929276135,-3.2911963179260675
22,12.3776331,45.1581116,-3.691,-0.7409045912514177,0.0001275205275521964,-2.950222929276135,-3.3041963179260674
23,12.4133425,45.2005157,-3.686,-0.7409045912514177,0.0001275205275521964,-2.945222929276135,-3.2991963179260675
24,12.4936895,45.2875595,-3.493,-0.7465081690272412,0.00012792341627756895,-2.7466197543890365,-3.1032705677060775
25,12.5249348,45.3210373,-3.487,-0.7379637121336121,0.00012875444380162636,-2.749165042310189,-3.10173256978864
26,12.609745,45.3701363,-3.608,-0.7379637121336121,0.00012875444380162636,-2.870165042310189,-3.22273256978864
27,12.7414246,45.3879929,-3.682,-0.7379637121336121,0.00012875444380162636,-2.944165042310189,-3.29673256978864
28,12.9534492,45.3924561,-3.673,-0.7294536527832853,0.0001295826283830317,-2.943675929845098,-3.2921766093874933
29,13.0538826,45.3433533,-3.603,-0.7209785633811618,0.00013040796153534015,-2.8821518445803735,-3.22660238761163
30,13.1967201,45.3656731,-3.657,-0.7209785633811618,0.00013040796153534015,-2.9361518445803734,-3.28060238761163
31,13.2859945,45.2853279,-3.629,-0.7125390007352919,0.00013123043488641266,-2.9165922296995945,-3.257009613714142
32,13.3395586,45.2719345,-3.641,-0.7125390007352919,0.00013123043488641266,-2.9285922296995945,-3.2690096137141422
33,13.5359612,45.2585449,-3.612,-0.7041355061017518,0.00013205004017801528,-2.907996543938426,-3.2443980050687906
34,13.6721039,45.3634415,-3.628,-0.7041355061017518,0.00013205004017801528,-2.923996543938426,-3.2603980050687906
35,13.7167406,45.3701363,-3.57,-0.7041355061017518,0.00013205004017801528,-2.865996543938426,-3.2023980050687904
36,13.8194056,45.4326286,-3.584,-0.6957686052341918,0.00013286676926541305,-2.8883642615350738,-3.2207672871441324
37,13.8930559,45.4549446,-3.618,-0.6957686052341918,0.00013286676926541305,-2.9223642615350736,-3.254767287144132
38,13.9399252,45.4259338,-3.553,-0.6957686052341918,0.00013286676926541305,-2.8573642615350736,-3.1897672871441323
39,14.0091124,45.4460182,-3.582,-0.6874388084379993,0.0001336806141169574,-2.894694872176118,-3.2231171934752387
40,14.0693722,45.490654,-3.614,-0.6874388084379993,0.0001336806141169574,-2.926694872176118,-3.2551171934752388
41,14.3862934,45.6401901,-3.5,-0.6849665588264898,0.00013489539211070556,-2.815168336565621,-3.142408736060923
42,14.4309311,45.6758995,-3.52,-0.6849665588264898,0.00013489539211070556,-2.835168336565621,-3.162408736060923
43,14.5269003,45.6892891,-3.549,-0.6767351232331564,0.00013570449149641402,-2.8724005812583395,-3.195707279691284
44,14.5916233,45.6401901,-3.55,-0.6767351232331564,0.00013570449149641402,-2.8734005812583394,-3.196707279691284
45,14.5916233,45.5732346,-3.556,-0.6767351232331564,0.00013570449149641402,-2.8794005812583396,-3.202707279691284
46,14.6965199,45.5285988,-3.546,-0.6767351232331564,0.00013570449149641402,-2.8694005812583394,-3.192707279691284
47,14.8215036,45.5933189,-3.544,-0.6685416889026179,0.00013651069218919995,-2.8755948217895715,-3.1949859790929573
48,14.9107771,45.5933189,-3.55,-0.6685416889026179,0.00013651069218919995,-2.8815948217895717,-3.200985979092957
49,14.9665737,45.6558113,-3.535,-0.6685416889026179,0.00013651069218919995,-2.8665948217895716,-3.1859859790929574
50,14.9732695,45.6825943,-3.53,-0.6685416889026179,0.00013651069218919995,-2.8615948217895717,-3.180985979092957
51,14.9911242,45.6111755,-3.531,-0.6685416889026179,0.00013651069218919995,-2.8625948217895716,-3.1819859790929574
52,15.0446882,45.7294617,-3.538,-0.6603867073383626,0.0001373139865169248,-2.877750606648154,-3.1932445985051645
53,15.1250343,45.7160721,-3.525,-0.6603867073383626,0.0001373139865169248,-2.8647506066481543,-3.1802445985051646
54,15.1897583,45.6580429,-3.483,-0.6603867073383626,0.0001373139865169248,-2.822750606648154,-3.138244598505165
55,15.3772326,45.5754662,-3.487,-0.6522706151421951,0.00013811436691771398,-2.8348674992247225,-3.1464829099482383
56,15.7678061,45.4080772,-3.533,-0.6302087955878376,0.0001392961183665776,-2.9029305005305286,-3.20400331261722
57,15.8860931,45.3723679,-3.548,-0.6302087955878376,0.0001392961183665776,-2.9179305005305287,-3.21900331261722
58,16.3413906,45.4973526,-3.602,-0.6142169572433441,0.00014087415737182904,-2.9879239169140277,-3.281354424700149
59,16.4752998,45.4861908,-3.516,-0.6142169572433441,0.00014087415737182904,-2.901923916914028,-3.1953544247001493
60,16.5467205,45.4616432,-3.506,-0.6062829170628009,0.00014165874269474448,-2.8998587416798935,-3.189497667731483
61,16.6962528,45.4728012,-3.493,-0.6062829170628009,0.00014165874269474448,-2.8868587416798936,-3.176497667731483
62,16.7252674,45.4504814,-3.495,-0.6062829170628009,0.00014165874269474448,-2.888858741679894,-3.178497667731483
63,16.9841614,45.4326286,-3.56,-0.5983905946895552,0.00014244036277273495,-2.9617518456732177,-3.247619125870875
64,17.0801315,45.4013824,-3.465,-0.5905403208855146,0.00014321901089662278,-2.874602898125382,-3.1567186264043965
65,17.180563,45.490654,-3.468,-0.5905403208855146,0.00014321901089662278,-2.877602898125382,-3.1597186264043966
66,18.403614,45.9548798,-3.541,-0.5641955063116161,0.00014790178932848016,-2.976952395477712,-3.2464772631110095
67,18.533062,45.9548798,-3.532,-0.5566329518762086,0.00014866475944650494,-2.975515712883238,-3.24142652009637
68,18.5821629,45.9236336,-3.488,-0.5566329518762086,0.00014866475944650494,-2.931515712883238,-3.19742652009637
69,18.6669731,45.9303284,-3.537,-0.5566329518762086,0.00014866475944650494,-2.980515712883238,-3.24642652009637
70,18.7383919,45.9571114,-3.539,-0.5566329518762086,0.00014866475944650494,-2.982515712883238,-3.2484265200963702
71,18.7919559,45.9571114,-3.525,-0.5491134028538095,0.0001494247287270515,-2.9760360218749176,-3.2383533198358285
72,18.9459534,46.0129089,-3.532,-0.555315154621897,0.00014983068426524383,-2.9768346760623685,-3.2421152290674904
73,19.0262985,46.0553131,-3.51,-0.547853200570338,0.00015058870212061108,-2.9622973881317827,-3.224011954034809
74,19.0709362,46.1111069,-3.505,-0.547853200570338,0.00015058870212061108,-2.9572973881317823,-3.219011954034809
75,19.2026157,46.1289635,-3.505,-0.547853200570338,0.00015058870212061108,-2.9572973881317823,-3.219011954034809
76,19.2740345,46.1155739,-3.535,-0.540434224115892,0.00015134371472989256,-2.994717119598838,-3.252886236278254
77,19.6891575,46.2427864,-3.489,-0.5330584344567387,0.0001520957161380605,-2.9560936612593993,-3.210737966559928
78,19.7114754,46.2093086,-3.474,-0.5330584344567387,0.0001520957161380605,-2.941093661259399,-3.1957379665599284
79,19.7315617,46.3923225,-3.41,-0.5393298690176332,0.0001524956032462821,-2.8708226265856127,-3.1284634871003205
80,20.3230019,46.2896576,-3.328,-0.5175023596964418,0.00015473653214018908,-2.8106523768356984,-3.057862095547037
81,20.3475513,46.3521461,-3.467,-0.5175023596964418,0.00015473653214018908,-2.949652376835698,-3.1968620955470373
82,20.5551128,46.4994507,-3.46,-0.5103131980315929,0.0001554774625611201,-2.949842279430968,-3.1936163704935954
83,20.5908222,46.5530128,-3.425,-0.5166651633685231,0.00015587186828345317,-2.90849070849976,-3.155299838273255
84,20.651083,46.5530128,-3.444,-0.5166651633685231,0.00015587186828345317,-2.9274907084997603,-3.1742998382732552
85,20.6979504,46.5284653,-3.421,-0.5166651633685231,0.00015587186828345317,-2.90449070849976,-3.151299838273255
86,20.7582111,46.5306969,-3.41,-0.5095316452919321,0.00015661073677142515,-2.9006249654448393,-3.144025057322654
87,20.8028488,46.4994507,-3.331,-0.5031676393423652,0.00015621536070058558,-2.8279885760183356,-3.0683478761549208
88,21.2670708,46.5306969,-3.484,-0.4953946578507447,0.0001580793769024428,-2.9887634215261576,-3.2254075845190617
89,21.3317947,46.5931854,-3.469,-0.4953946578507447,0.0001580793769024428,-2.973763421526158,-3.2104075845190616
90,21.4456196,46.5820274,-3.474,-0.4953946578507447,0.0001580793769024428,-2.978763421526158,-3.215407584519062
91,21.9098434,46.664608,-3.65,-0.48143191830554427,0.00015953585197780025,-3.1687276175464336,-3.3986991201933057
92,22.2602425,46.7538795,-3.627,-0.47410408297531104,0.00016137140078242406,-3.1530572884254715,-3.379526376457638
93,22.3316612,46.7605743,-3.631,-0.47410408297531104,0.00016137140078242406,-3.1570572884254715,-3.383526376457638
