,LON,LAT,ELEV,THARSIS,TPW,PALEO,OPT
108,-7.149467,36.6516953,-3.68,-1.36625068535103,4.230694135912421e-05,-2.313791621590329,-3.046793731783026
109,-6.9394865,38.426918,-3.815,-1.373330056088944,4.592882124605505e-05,-2.4417158727323023,-3.178514284372194
110,-6.9348736,38.4273567,-3.814,-1.373330056088944,4.592882124605505e-05,-2.440715872732302,-3.177514284372194
111,-6.8977785,38.1269073,-3.822,-1.370909762689871,4.55504241906968e-05,-2.45113578773432,-3.1866358595082023
112,-6.8791628,36.2025719,-3.629,-1.3513385333257617,4.251223446315894e-05,-2.277703978908701,-3.002705267590525
113,-6.8786325,36.199028,-3.632,-1.3513385333257617,4.251223446315894e-05,-2.280703978908701,-3.005705267590525
114,-6.8737454,35.9874878,-3.604,-1.3488671285840208,4.2131517928343964e-05,-2.2551750029339073,-2.9788505305873
115,-6.8631344,36.1250267,-3.65,-1.3513385333257617,4.251223446315894e-05,-2.2987039789087014,-3.023705267590525
116,-6.8618779,36.0568771,-3.663,-1.3513385333257617,4.251223446315894e-05,-2.3117039789087013,-3.036705267590525
117,-6.8538671,38.4790421,-3.837,-1.373330056088944,4.592882124605505e-05,-2.463715872732302,-3.2005142843721943
118,-6.8457499,35.918438,-3.64,-1.3488671285840208,4.2131517928343964e-05,-2.2911750029339073,-3.0148505305872995
119,-6.8219004,38.0865517,-3.796,-1.370909762689871,4.55504241906968e-05,-2.42513578773432,-3.160635859508202
120,-6.7740083,35.8823357,-3.69,-1.3488671285840208,4.2131517928343964e-05,-2.341175002933907,-3.0648505305872993
121,-6.7666368,38.4908638,-3.846,-1.373330056088944,4.592882124605505e-05,-2.472715872732302,-3.209514284372194
122,-6.6907043,38.0476227,-3.669,-1.3611551076542072,4.652990286053074e-05,-2.307891422248653,-3.038157372494457
123,-6.6890235,35.8761215,-3.718,-1.3386862688981538,4.308677702157912e-05,-2.3793568178788678,-3.0975695684345705
124,-6.6777368,38.4917297,-3.853,-1.3636236440506864,4.691061173406713e-05,-2.4894232665610474,-3.221013438906415
125,-6.6156754,38.010685,-3.672,-1.3611551076542072,4.652990286053074e-05,-2.310891422248653,-3.041157372494457
126,-6.6151452,38.0070801,-3.682,-1.3611551076542072,4.652990286053074e-05,-2.3208914222486534,-3.051157372494457
127,-6.6142249,38.4425278,-3.878,-1.3636236440506864,4.691061173406713e-05,-2.5144232665610473,-3.2460134389064152
128,-6.6060839,35.8839531,-3.711,-1.3386862688981538,4.308677702157912e-05,-2.3723568178788677,-3.0905695684345704
129,-6.5671792,38.3771706,-3.919,-1.3636236440506864,4.691061173406713e-05,-2.5554232665610477,-3.2870134389064147
130,-6.5231166,35.8916893,-3.715,-1.3386862688981538,4.308677702157912e-05,-2.3763568178788677,-3.0945695684345704
131,-6.4923711,38.5378113,-3.85,-1.3563749901226942,4.8272688932413655e-05,-2.4936732825662378,-3.22137365514554
132,-6.4859595,38.6227608,-3.848,-1.3563749901226942,4.8272688932413655e-05,-2.491673282566238,-3.2193736551455396
133,-6.4650955,38.3496933,-4.042,-1.3538639659325682,4.789021095424456e-05,-2.6881839242783863,-3.4145372800321248
134,-6.4391351,35.8922501,-3.724,-1.3284529453336136,4.403972282511472e-05,-2.395591094389211,-3.1083129210149134
135,-6.4372015,38.4803772,-3.731,-1.3538639659325682,4.789021095424456e-05,-2.3771839242783863,-3.103537280032125
136,-6.4278212,38.6756134,-3.912,-1.3563749901226942,4.8272688932413655e-05,-2.555673282566238,-3.2833736551455397
137,-6.3785319,38.3646545,-3.769,-1.3538639659325682,4.789021095424456e-05,-2.415183924278386,-3.141537280032125
138,-6.3698668,38.4349976,-3.495,-1.3538639659325682,4.789021095424456e-05,-2.141183924278386,-2.867537280032125
139,-6.3551521,35.8927116,-3.721,-1.3284529453336136,4.403972282511472e-05,-2.3925910943892115,-3.1053129210149133
140,-6.3431954,38.7087059,-3.889,-1.3563749901226942,4.8272688932413655e-05,-2.532673282566238,-3.2603736551455396
141,-6.2726083,35.9036903,-3.687,-1.3284529453336136,4.403972282511472e-05,-2.358591094389211,-3.071312921014913
142,-6.2548761,38.7163124,-3.874,-1.3563749901226942,4.8272688932413655e-05,-2.517673282566238,-3.24537365514554
143,-6.2127504,35.9519958,-3.698,-1.3181693106796557,4.499033905500367e-05,-2.379875679659399,-3.087079590552305
144,-6.1665268,38.7238121,-3.86,-1.3466123367307792,4.925234018178128e-05,-2.5134369156094025,-3.2358988752665714
145,-6.1431828,36.1948814,-3.69,-1.3207802109568028,4.538006748512247e-05,-2.3692651691106823,-3.077869678749086
146,-6.1304569,36.1995773,-3.675,-1.3207802109568028,4.538006748512247e-05,-2.354265169110682,-3.0628696787490863
147,-6.1271,35.9738274,-3.671,-1.3181693106796557,4.499033905500367e-05,-2.3528756796593995,-3.060079590552305
148,-6.1036997,36.367218,-3.695,-1.3233863259132872,4.576942991345444e-05,-2.3716594435166263,-3.081661984662676
149,-6.0829902,38.6977768,-3.844,-1.3466123367307792,4.925234018178128e-05,-2.4974369156094025,-3.2198988752665714
150,-6.0603204,36.241539,-3.598,-1.3207802109568028,4.538006748512247e-05,-2.277265169110682,-2.9858696787490864
151,-6.0515742,36.3105621,-3.645,-1.3233863259132872,4.576942991345444e-05,-2.321659443516626,-3.031661984662676
152,-6.0438952,35.9810066,-3.703,-1.3181693106796557,4.499033905500367e-05,-2.3848756796593995,-3.092079590552305
153,-6.0073776,38.6600075,-3.75,-1.3466123367307792,4.925234018178128e-05,-2.4034369156094026,-3.1258988752665715
154,-5.9620371,35.9987259,-3.733,-1.307837506720352,4.59386095869957e-05,-2.425208431889235,-3.126868584371448
155,-5.9477291,37.409977,-3.822,-1.3237099957077985,4.8287940777440224e-05,-2.4983382922329787,-3.208513138403888
156,-5.9432101,37.4103508,-3.817,-1.3237099957077985,4.8287940777440224e-05,-2.4933382922329788,-3.203513138403888
157,-5.9198909,38.6378098,-3.773,-1.3368003046291197,5.022977887276449e-05,-2.436249925149753,-3.1534469802622795
158,-5.8810201,36.0234413,-3.767,-1.3104946441807643,4.6331365701966574e-05,-2.4565516871849375,-3.159637244096861
159,-5.8581433,37.3883133,-3.799,-1.3237099957077985,4.8287940777440224e-05,-2.475338292232979,-3.1855131384038877
160,-5.8311677,38.6412735,-3.819,-1.3368003046291197,5.022977887276449e-05,-2.4822499251497527,-3.1994469802622794
161,-5.8010998,37.3349228,-3.801,-1.3237099957077985,4.8287940777440224e-05,-2.4773382922329787,-3.187513138403888
162,-5.7950172,36.0090523,-3.761,-1.3104946441807643,4.6331365701966574e-05,-2.4505516871849378,-3.1536372440968616
163,-5.7924013,37.2667656,-3.8,-1.3237099957077985,4.8287940777440224e-05,-2.476338292232979,-3.1865131384038876
164,-5.7238765,37.1925926,-3.803,-1.3109312928490486,4.885804463205224e-05,-2.4921175651955836,-3.1954360385054055
165,-5.6402655,37.1413155,-3.822,-1.3109312928490486,4.885804463205224e-05,-2.5111175651955837,-3.2144360385054056
166,-5.6017637,37.4558983,-3.721,-1.3136118384300113,4.925096421709796e-05,-2.407437412534206,-3.1121938491792513
167,-5.567574,37.1035957,-3.702,-1.3109312928490486,4.885804463205224e-05,-2.3911175651955836,-3.0944360385054055
168,-5.5055485,37.4161797,-3.635,-1.3136118384300113,4.925096421709796e-05,-2.321437412534206,-3.026193849179251
169,-5.4836907,37.0847549,-3.763,-1.300741271947687,4.981608488026154e-05,-2.4623085441371932,-3.1601593236550736
170,-5.415071,37.4230499,-3.601,-1.303468815044516,5.0211681149859665e-05,-2.297581396636634,-2.996895353298138
171,-5.3864088,37.0668373,-3.798,-1.300741271947687,4.981608488026154e-05,-2.4973085441371934,-3.1951593236550737
172,-5.3365774,37.4542923,-3.754,-1.303468815044516,5.0211681149859665e-05,-2.450581396636634,-3.149895353298138
173,-5.2944365,37.0158882,-3.823,-1.300741271947687,4.981608488026154e-05,-2.5223085441371933,-3.2201593236550736
174,-5.2794533,37.5129089,-3.754,-1.3061917693463696,5.0606536757144926e-05,-2.4478588371903873,-3.1486335093992133
175,-5.2214108,36.9706993,-3.821,-1.2877298928853007,5.037271999200074e-05,-2.5333204798346913,-3.2241900576012985
176,-5.2147579,37.5865593,-3.738,-1.296052948083169,5.1567544264497006e-05,-2.441998619461095,-3.137333066065409
177,-5.2143431,37.582962,-3.745,-1.296052948083169,5.1567544264497006e-05,-2.4489986194610953,-3.144333066065409
178,-5.1493363,36.9326134,-3.794,-1.2877298928853007,5.037271999200074e-05,-2.5063204798346916,-3.1971900576012984
179,-5.1428442,37.638916,-3.682,-1.296052948083169,5.1567544264497006e-05,-2.385998619461095,-3.081333066065409
180,-5.0568213,37.6486244,-3.695,-1.296052948083169,5.1567544264497006e-05,-2.398998619461095,-3.094333066065409
181,-5.0546107,36.8924751,-3.783,-1.2877298928853007,5.037271999200074e-05,-2.4953204798346915,-3.1861900576012983
182,-4.9709392,36.8694954,-3.823,-1.2774100553414922,5.132329980605532e-05,-2.545641267958314,-3.230973506331443
183,-4.9683881,37.6366158,-3.662,-1.2858731067621965,5.2526225208196565e-05,-2.3761794194630115,-3.0660516335098427
184,-4.8954682,37.598053,-3.491,-1.2858731067621965,5.2526225208196565e-05,-2.2051794194630117,-2.895051633509843
185,-4.8914399,36.8425407,-3.773,-1.2774100553414922,5.132329980605532e-05,-2.495641267958314,-3.1809735063314433
186,-4.8061023,36.8447304,-3.772,-1.2774100553414922,5.132329980605532e-05,-2.494641267958314,-3.179973506331443
187,-4.8025937,37.5426407,-3.488,-1.2858731067621965,5.2526225208196565e-05,-2.2021794194630115,-2.8920516335098427
188,-4.724823,36.8861923,-3.768,-1.2670517371502272,5.22715019027464e-05,-2.5010005343516757,-3.1807747888576428
189,-4.7065306,37.49823,-3.643,-1.2727906143053942,5.307983307958413e-05,-2.3702624655276856,-3.053115325481316
190,-4.6780353,37.9757767,-3.756,-1.2785138033916423,5.3884296947462904e-05,-2.4775400809053054,-3.163463131372935
191,-4.6687284,36.9547844,-3.775,-1.2670517371502272,5.22715019027464e-05,-2.5080005343516754,-3.1877747888576424
192,-4.6090293,37.9329033,-3.718,-1.2785138033916423,5.3884296947462904e-05,-2.439540080905305,-3.125463131372935
193,-4.607583,37.4683914,-3.581,-1.2727906143053942,5.307983307958413e-05,-2.3082624655276853,-2.9911153254813163
194,-4.6068892,37.0129013,-3.767,-1.2699230875643293,5.2676135542423485e-05,-2.497129588571213,-3.1784441712940064
195,-4.590168,37.9741135,-3.762,-1.2785138033916423,5.3884296947462904e-05,-2.483540080905305,-3.169463131372935
196,-4.5445356,37.0674095,-3.676,-1.2699230875643293,5.2676135542423485e-05,-2.406129588571213,-3.087444171294006
197,-4.5307083,37.4298096,-3.615,-1.2727906143053942,5.307983307958413e-05,-2.3422624655276856,-3.0251153254813166
198,-4.5130501,37.8953133,-3.666,-1.2785138033916423,5.3884296947462904e-05,-2.387540080905305,-3.073463131372935
199,-4.4980822,37.9762459,-3.756,-1.2683045703861087,5.4840850665070485e-05,-2.487750270464556,-3.1681953202035484
200,-4.4890079,37.1467323,-3.57,-1.2595743323111328,5.3624743458838574e-05,-2.310479292432326,-2.9862410218056934
201,-4.4775848,37.3535042,-3.486,-1.2624881330767221,5.403116493071706e-05,-2.2235658980882085,-2.900890730305776
202,-4.4731841,37.2163658,-3.505,-1.2595743323111328,5.3624743458838574e-05,-2.245479292432326,-2.9212410218056934
203,-4.4708638,37.2851982,-3.604,-1.2624881330767221,5.403116493071706e-05,-2.3415658980882084,-3.0188907303057757
204,-4.4397492,37.8525925,-3.656,-1.2683045703861087,5.4840850665070485e-05,-2.387750270464556,-3.068195320203549
205,-4.4059882,37.97826,-3.763,-1.2683045703861087,5.4840850665070485e-05,-2.4947502704645563,-3.1751953202035486
206,-4.3658891,37.802597,-3.676,-1.2683045703861087,5.4840850665070485e-05,-2.407750270464556,-3.088195320203549
207,-4.3455815,37.7348366,-3.639,-1.2653982460218722,5.443654428986359e-05,-2.3736561905224174,-3.0525421475431065
208,-4.3184738,37.9798851,-3.743,-1.2683045703861087,5.4840850665070485e-05,-2.4747502704645563,-3.1551953202035485
209,-4.2267041,37.9852905,-3.733,-1.2580599944524962,5.579504260105198e-05,-2.4749958005901047,-3.1499438885765922
210,-4.222115,37.9855576,-3.731,-1.2580599944524962,5.579504260105198e-05,-2.472995800590105,-3.1479438885765925
211,2.2282896,39.9949379,-3.725,-1.0280306279579658,8.252826103545813e-05,-2.6970519003030695,-3.2485696176248715
212,2.252341,39.9942169,-3.729,-1.0178035521845186,8.343633612136935e-05,-2.711279884151603,-3.2573100537007007
213,2.3437288,39.9914055,-3.839,-1.0178035521845186,8.343633612136935e-05,-2.8212798841516027,-3.3673100537007006
214,2.4351046,39.9884834,-3.846,-1.0178035521845186,8.343633612136935e-05,-2.828279884151603,-3.3743100537007007
215,2.5180652,39.9230003,-3.818,-1.0075833919484756,8.434176726314978e-05,-2.8105009498187874,-3.351047283358048
216,2.5870464,39.8689995,-3.802,-1.0075833919484756,8.434176726314978e-05,-2.7945009498187874,-3.335047283358048
217,2.6768057,39.8437042,-3.789,-1.0075833919484756,8.434176726314978e-05,-2.7815009498187875,-3.322047283358048
218,2.7678511,39.8403816,-3.779,-0.9973715312365894,8.524454247460637e-05,-2.7817137133058853,-3.316780665145221
219,2.8624754,39.8183708,-3.796,-0.9973715312365894,8.524454247460637e-05,-2.7987137133058853,-3.333780665145221
220,2.941663,39.7821045,-3.789,-0.9973715312365894,8.524454247460637e-05,-2.7917137133058856,-3.3267806651452214
221,3.0323064,39.7747841,-3.81,-0.9871693349215405,8.614464991387808e-05,-2.8229168097283734,-3.3525095664695286
222,3.1240473,39.7157021,-3.751,-0.9829757636712049,8.568572524728854e-05,-2.768109922054043,-3.2954529779211863
223,3.2147913,39.7118378,-3.693,-0.9829757636712049,8.568572524728854e-05,-2.7101099220540426,-3.2374529779211865
224,5.6141253,41.2370491,-3.611,-0.9088160185913161,9.734273545613687e-05,-2.70228132414414,-3.1898297226902104
225,5.6180692,41.2367592,-3.609,-0.9088160185913161,9.734273545613687e-05,-2.70028132414414,-3.18782972269021
226,5.6771722,41.2922668,-3.607,-0.9134080784110497,9.77984904741569e-05,-2.6936897200794245,-3.183701619451426
227,5.6905627,41.3631897,-3.62,-0.9134080784110497,9.77984904741569e-05,-2.706689720079425,-3.1967016194514257
228,5.7012229,41.4433594,-3.612,-0.9134080784110497,9.77984904741569e-05,-2.698689720079425,-3.1887016194514257
229,5.7067637,41.5149574,-3.645,-0.9180070124462304,9.824966597520597e-05,-2.727091237219745,-3.219570328048845
230,5.7540755,41.5984764,-3.651,-0.9082333518178032,9.913448270432257e-05,-2.7428657826649014,-3.2301006058180746
