,LON,LAT,ELEV,THARSIS,TPW,PALEO,OPT
2248,104.1475143,3.6007516,-1.189,1.4533413158393946,-3.950584714250394e-05,-2.6423018099922517,-2.068288896091783
2249,104.1484528,7.0071268,-1.078,1.3460564806231292,-1.1811879292230931e-05,-2.424044668743837,-1.8923952775207153
2250,104.1750793,3.4915299,-1.103,1.4604110211544645,-4.146225042585787e-05,-2.563369558904039,-1.9865650850401277
2251,104.1915054,3.4009764,-0.771,1.4604110211544645,-4.146225042585787e-05,-2.231369558904039,-1.654565085040128
2252,104.2060089,3.3031869,-0.663,1.4604110211544645,-4.146225042585787e-05,-2.123369558904039,-1.5465650850401278
2253,104.2185822,11.851325,-1.899,1.1821622399056546,2.614398594173904e-05,-3.0811883838915963,-2.6142575685914218
2254,104.2296906,3.2110405,-0.712,1.4673921705698034,-4.341495659530656e-05,-2.179348755613208,-1.599787697389345
2255,104.2449112,6.9912205,-0.408,1.3541792360671565,-1.380429109097354e-05,-1.7621654317760655,-1.2273085699372914
2256,104.2532959,3.1190243,-0.596,1.454266629203792,-4.319235707290968e-05,-2.050223436846719,-1.4758465065302346
2257,104.2768326,3.027138,-0.605,1.454266629203792,-4.319235707290968e-05,-2.0592234368467195,-1.4848465065302348
2258,104.3093338,2.9097016,-0.583,1.4610921023921732,-4.513731429677236e-05,-2.0440469650778765,-1.4669749350263483
2259,104.3258438,11.8424921,-1.605,1.171835326043346,2.6227938605478836e-05,-2.7768615539819517,-2.314009543020307
2260,104.3308258,2.8108082,-0.62,1.4610921023921732,-4.513731429677236e-05,-2.0810469650778765,-1.5039749350263483
2261,104.3372955,6.959548,-0.51,1.3421490168815462,-1.3640867733728655e-05,-1.8521353760138124,-1.3220300443217687
2262,104.3541107,2.7193587,-0.976,1.4678266762184167,-4.707828422455586e-05,-2.443779597934192,-1.864048369237548
2263,104.3864746,2.6334507,-0.984,1.4678266762184167,-4.707828422455586e-05,-2.451779597934192,-1.872048369237548
2264,104.4183273,2.4858053,-0.958,1.474468690369671,-4.9015119043885336e-05,-2.4324196752506273,-1.850065804716806
2265,104.4264526,11.8083153,-1.671,1.171835326043346,2.6227938605478836e-05,-2.8428615539819515,-2.3800095430203068
2266,104.4315948,6.9355402,-0.072,1.3421490168815462,-1.3640867733728655e-05,-1.4141353760138125,-0.8840300443217686
2267,104.434082,2.3966808,-0.841,1.474468690369671,-4.9015119043885336e-05,-2.3154196752506273,-1.733065804716806
2268,104.4838867,2.2603188,-0.841,1.474468690369671,-4.9015119043885336e-05,-2.3154196752506273,-1.733065804716806
2269,104.4989853,2.110059,-0.834,1.4810165014464203,-5.09476712572905e-05,-2.314965553775163,-1.730026247249951
2270,104.5278473,6.9191799,-0.556,1.3301169939985789,-1.3476443756621914e-05,-1.8861035175548222,-1.3607504280234894
2271,104.5291595,11.7823563,-1.255,1.1615055862780332,2.631215595389524e-05,-2.4165318984339867,-1.9577598078577072
2272,104.5337296,1.9473929,-0.894,1.4740248535380898,-5.263201422024512e-05,-2.3679722215238694,-1.785795082496034
2273,104.5653915,1.8624899,-0.767,1.4740248535380898,-5.263201422024512e-05,-2.240972221523869,-1.6587950824960338
2274,104.6016617,1.7076206,-0.739,1.4803194587759427,-5.455165816537536e-05,-2.2192649071177772,-1.634602336110718
2275,104.619957,6.8870907,-0.632,1.3301169939985789,-1.3476443756621914e-05,-1.9621035175548223,-1.4367504280234895
2276,104.623764,1.5872937,-0.887,1.4803194587759427,-5.455165816537536e-05,-2.367264907117777,-1.7826023361107182
2277,104.6577988,11.7853279,-1.207,1.1615055862780332,2.631215595389524e-05,-2.368531898433987,-1.9097598078577076
2278,104.6629791,1.2422695,-0.93,1.4926134939431477,-5.837665635702794e-05,-2.422555117286791,-1.8330382625355983
2279,104.669075,1.1496999,-0.92,1.4926134939431477,-5.837665635702794e-05,-2.4125551172867907,-1.8230382625355983
2280,104.6733017,1.0501982,-0.8,1.4926134939431477,-5.837665635702794e-05,-2.292555117286791,-1.7030382625355984
2281,104.6810837,1.4275134,-0.933,1.4865161895021146,-5.6466587487396876e-05,-2.4194597229146275,-1.8323503757168431
2282,104.6871719,1.3346488,-0.939,1.4865161895021146,-5.6466587487396876e-05,-2.4254597229146273,-1.838350375716843
2283,104.6882858,0.9631456,-0.683,1.4986098403401285,-6.0281719315128824e-05,-2.181549558620813,-1.5896650698973174
2284,104.7140198,6.8626494,-0.735,1.3301169939985789,-1.3476443756621914e-05,-2.0651035175548222,-1.5397504280234895
2285,104.7466583,0.8120408,-0.718,1.4986098403401285,-6.0281719315128824e-05,-2.2165495586208133,-1.6246650698973175
2286,104.7558517,11.7422485,-1.141,1.159880484750446,2.441485941099998e-05,-2.3009048996098573,-1.842775427331807
2287,104.7844238,0.7267939,-0.776,1.4907726668151913,-6.191653264548216e-05,-2.2667107502825456,-1.6779223680833928
2288,104.8079987,6.8380642,-1.659,1.3180854337246992,-1.3311037649186413e-05,-2.97707212268705,-2.456471092211072
2289,104.8514938,11.6906796,-1.127,1.159880484750446,2.441485941099998e-05,-2.286904899609857,-1.828775427331807
2290,104.8740921,0.5827901,-0.713,1.4907726668151913,-6.191653264548216e-05,-2.2037107502825455,-1.6149223680833928
2291,104.9034729,6.7879748,-1.827,1.3180854337246992,-1.3311037649186413e-05,-3.14507212268705,-2.624471092211072
2292,104.941391,0.497332,-0.634,1.4965085355389904,-6.380725637868187e-05,-2.1304447282826113,-1.5393915877260214
2293,104.9469604,11.6389923,-0.741,1.159880484750446,2.441485941099998e-05,-1.900904899609857,-1.4427754273318072
2294,104.9693222,0.3774794,-0.731,1.4965085355389904,-6.380725637868187e-05,-2.2274447282826113,-1.6363915877260213
2295,104.9729767,0.2792719,-0.774,1.4965085355389904,-6.380725637868187e-05,-2.2704447282826115,-1.6793915877260213
2296,104.9762192,0.2634605,-0.799,1.4965085355389904,-6.380725637868187e-05,-2.2954447282826114,-1.7043915877260214
2297,105.0039291,6.6948586,-1.088,1.3138003216263348,-1.5119382333254314e-05,-2.401785202244002,-1.8828773835140318
2298,105.0621948,11.6266146,-0.621,1.1494617063649522,2.4503621873444625e-05,-1.7704862099868255,-1.3164718240235533
2299,105.0890961,6.638906,-1.151,1.3138003216263348,-1.5119382333254314e-05,-2.464785202244002,-1.9458773835140317
2300,105.1303482,6.5448847,-1.304,1.3138003216263348,-1.5119382333254314e-05,-2.617785202244002,-2.0988773835140315
2301,105.1633911,11.6624527,-0.982,1.1494617063649522,2.4503621873444625e-05,-2.1314862099868255,-1.6774718240235535
2302,105.1933136,6.4699254,-1.283,1.3214818625696794,-1.7092363929528957e-05,-2.60446477020575,-2.082523740374747
2303,105.257515,6.3697801,-1.266,1.3093011179415956,-1.691681466661167e-05,-2.5752842011269292,-2.058154149925298
2304,105.2585297,11.708745,-1.357,1.1390458251216453,2.459263523922201e-05,-2.496070417756884,-2.0461699737204597
2305,105.3419571,6.3137388,-1.275,1.3093011179415956,-1.691681466661167e-05,-2.584284201126929,-2.067154149925298
2306,105.4389648,11.7319574,-0.679,1.1390458251216453,2.459263523922201e-05,-1.8180704177568845,-1.3681699737204598
2307,105.4850388,6.2001448,-1.226,1.316841432080952,-1.888379984217866e-05,-2.54282254828111,-2.0227150641841134
2308,105.5590134,11.7352476,-1.068,1.128634669835961,2.468188254069483e-05,-2.196659351718502,-1.7508709828975715
2309,105.6053696,6.1255779,-1.211,1.3045907811197062,-1.8703101393984707e-05,-2.5155720780183124,-2.0003031815318533
2310,105.7121735,6.0627961,-1.151,1.3045907811197062,-1.8703101393984707e-05,-2.4555720780183123,-1.9403031815318528
2311,105.7396545,11.7575417,-1.093,1.1201957284773156,2.665133998234583e-05,-2.213222379817298,-1.7707663751289988
2312,105.8022308,6.0292764,-1.131,1.2923496852319032,-1.8521386512586952e-05,-2.4233311638453907,-1.9128970805855394
2313,105.845192,11.773262,-1.216,1.1098796500181722,2.6736630618081323e-05,-2.3259063866487906,-1.8875249060942387
