,LON,LAT,ELEV,THARSIS,TPW,PALEO,OPT
0,-179.9999847,-12.3767958,-1.651,-1.6912617260969867,1.9504196060913254e-05,0.04024222190092573,-0.40558032567311053
1,-179.9720154,-12.4142685,-1.625,-1.6912617260969867,1.9504196060913254e-05,0.06624222190092574,-0.3795803256731105
2,-179.8715363,-12.4145136,-1.619,-1.6912617260969867,1.9504196060913254e-05,0.07224222190092575,-0.3735803256731105
3,-179.6903381,-12.3079872,-1.184,-1.6992335045776368,1.980751855774281e-05,0.5152136970590789,0.06728981632477173
4,-179.5284119,-12.0944252,-0.741,-1.7010621929211356,1.9297401576174632e-05,0.9600428955195595,0.5116368260679237
5,-179.4372101,-12.0060863,-0.712,-1.7088000853166543,1.958926153920677e-05,0.9967804960551151,0.5463347443284032
6,-179.3460846,-11.9539242,-0.761,-1.7105772150832963,1.907229509208678e-05,0.9495581427882043,0.4986437917177854
7,-179.1439362,-11.922739,-0.676,-1.7180754922169463,1.9352670395659535e-05,1.0420561395465506,0.5891652673290009
8,-179.0505524,-11.9253569,-0.372,-1.7180754922169463,1.9352670395659535e-05,1.3460561395465507,0.8931652673290009
9,-178.9818726,-11.8735647,-0.627,-1.7253659271316493,1.962994037397253e-05,1.0983462971912752,0.6435336915807793
10,-178.8806915,-11.8589573,-0.48,-1.7253659271316493,1.962994037397253e-05,1.2453462971912752,0.7905336915807794
11,-178.6786804,-11.8666077,-0.335,-1.7324453632875967,1.9904107359670587e-05,1.3974254591802369,0.9407467400162012
12,-178.5776978,-11.8709068,-0.396,-1.7324453632875967,1.9904107359670587e-05,1.336425459180237,0.8797467400162011
13,-178.3757477,-11.880456,-0.245,-1.73931067389497,2.0175173900665287e-05,1.4942904987210692,1.0358021100858856
14,-178.2738647,-11.8318481,-0.283,-1.73931067389497,2.0175173900665287e-05,1.4562904987210692,0.9978021100858857
15,-178.1816864,-11.7650394,-0.471,-1.7459587629461848,2.0443142759494378e-05,1.2749383198034254,0.8146975219081293
16,-178.0886993,-11.6625938,-1.138,-1.7475259463389556,1.9885730228995595e-05,0.6095060606087267,0.14885199594968487
17,-178.0252075,-11.5226469,-1.753,-1.7475259463389556,1.9885730228995595e-05,-0.005493939391273304,-0.4661480040503151
18,-177.9318542,-11.4206524,-1.704,-1.755418608909522,1.9577838910497384e-05,0.05139903107061166,-0.4113356723956195
19,-177.74617,-11.2892609,-0.777,-1.7615364085288083,1.982282399827555e-05,0.98451658570481,0.5201692546937933
20,-177.6535492,-11.2419109,-1.918,-1.7629815950623149,1.9251480494376582e-05,-0.15503765641817946,-0.6197660986925962
21,-177.5392303,-11.1425285,-1.126,-1.7629815950623149,1.9251480494376582e-05,0.6369623435818205,0.17223390130740385
22,-177.4459381,-11.0778265,-1.491,-1.7688259523975767,1.9484951686254842e-05,0.2778064674458904,-0.18846252422806148
23,-177.3437653,-11.0680485,-1.639,-1.7688259523975767,1.9484951686254842e-05,0.12980646744589042,-0.3364625242280614
24,-177.243042,-11.1124105,-1.732,-1.7744375187006276,1.97153489594881e-05,0.04241780335166812,-0.42533037328846524
25,-177.1540833,-11.2100058,-1.401,-1.7744375187006276,1.97153489594881e-05,0.37341780335166813,-0.0943303732884653
26,-177.0647888,-11.2899075,-1.458,-1.7730830709322862,2.030355352303327e-05,0.31506276737876326,-0.15232821288720683
27,-176.885498,-11.4145803,-0.376,-1.778506021114204,2.0539306101054478e-05,1.402485481808103,0.9336650384348687
28,-176.7746277,-11.4434385,-0.819,-1.778506021114204,2.0539306101054478e-05,0.959485481808103,0.49066503843486875
29,-176.6626434,-11.4368153,-1.19,-1.7836915036023622,2.077198966879597e-05,0.5936707316126935,0.12348342236551478
30,-176.5696716,-11.3925695,-0.976,-1.7836915036023622,2.077198966879597e-05,0.8076707316126934,0.33748342236551476
31,-176.4760132,-11.3306637,-1.751,-1.7886366556229782,2.1001608823543854e-05,0.03761565401415465,-0.4338751692264821
32,-176.306015,-11.1336536,-0.983,-1.7898462245833704,2.0388141841307256e-05,0.8068258364415292,0.33501600117185526
33,-176.2207642,-11.0354843,-1.144,-1.7944975710227167,2.0606289066142593e-05,0.6504769647336507,0.1774410615256087
34,-176.0336456,-10.9498024,-0.976,-1.7956373211405972,1.99857569000012e-05,0.8196173353836971,0.34628082298922463
35,-175.9399567,-10.9073658,-1.37,-1.7999895855709434,2.0192423325394205e-05,0.4299693931476179,-0.04451435023149718
36,-175.8367615,-10.8844156,-1.891,-1.7999895855709434,2.0192423325394205e-05,-0.09103060685238211,-0.5655143502314971
37,-175.7342834,-10.8797026,-1.969,-1.8040907978246923,2.0396049934407533e-05,-0.16492959822524209,-0.6404943943891674
38,-175.6216278,-10.8766823,-2.171,-1.8040907978246923,2.0396049934407533e-05,-0.36692959822524207,-0.8424943943891672
39,-175.4792633,-10.8961897,-2.258,-1.8079382495469114,2.059664251032661e-05,-0.45008234709559886,-0.9266613039028451
40,-175.377594,-10.9105053,-2.192,-1.8079382495469114,2.059664251032661e-05,-0.38408234709559885,-0.8606613039028452
41,-175.2759705,-10.9251375,-2.206,-1.8079382495469114,2.059664251032661e-05,-0.3980823470955988,-0.874661303902845
42,-175.1641998,-10.9416008,-2.237,-1.8115292756545882,2.0794207042830442e-05,-0.42549151855245465,-0.9030170413265833
43,-175.052475,-10.9584475,-2.234,-1.8115292756545882,2.0794207042830442e-05,-0.42249151855245465,-0.9000170413265832
44,-174.950943,-10.9740953,-2.192,-1.81486125522075,2.098874972712994e-05,-0.37715973352897725,-0.8555635366983686
45,-174.8392944,-10.9916744,-2.184,-1.81486125522075,2.098874972712994e-05,-0.36915973352897724,-0.8475635366983686
46,-174.6363983,-11.0246191,-2.079,-1.8171213928263628,2.18513174468709e-05,-0.26190045849108406,-0.7408998213857594
47,-174.5340271,-11.0236874,-2.067,-1.8171213928263628,2.18513174468709e-05,-0.24990045849108405,-0.7288998213857594
48,-174.421524,-11.0248222,-2.206,-1.8199866919741816,2.2048234884832165e-05,-0.3860353562607032,-0.8657899789040219
49,-174.2988739,-11.0281296,-2.207,-1.8199866919741816,2.2048234884832165e-05,-0.3870353562607032,-0.8667899789040218
50,-174.1965179,-11.0282602,-2.248,-1.8225865551070597,2.2242144381297643e-05,-0.42543568703732165,-0.9058755995468757
51,-173.9939117,-11.0652142,-1.977,-1.8249185487451254,2.2433052767037386e-05,-0.15210388430764157,-0.6331584753179592
