,LON,LAT,ELEV,THARSIS,TPW,PALEO,OPT
38,-11.8800001,35.6699982,-3.561,-1.5365251138451355,2.2244932038656275e-05,-2.0244971310869033,-2.0244971310869033
39,-11.1800003,35.7799988,-3.957,-1.511785787878799,2.555472882265213e-05,-2.4452397668500234,-2.4452397668500234
40,-10.8800001,35.8300018,-3.989,-1.5028343684161407,2.6546668650846056e-05,-2.48619217825251,-2.48619217825251
41,-10.2799997,35.9300003,-3.837,-1.4846630569063126,2.8524492629301393e-05,-2.3523654675863166,-2.352365467586317
42,-9.5699997,36.0499992,-3.819,-1.4587251055549737,3.182441902754843e-05,-2.360306718864054,-2.3603067188640536
43,-8.9700003,36.1399994,-3.861,-1.4302603387071213,3.476539186835728e-05,-2.430774426684747,-2.4307744266847475
44,-8.1700001,36.2799988,-3.774,-1.4033767485110957,3.805321278322196e-05,-2.3706613047016876,-2.3706613047016876
45,-7.4699998,36.3899994,-3.594,-1.3738128828374196,4.096367070220598e-05,-2.2202280808332824,-2.2202280808332824
46,-6.77,36.5,-3.726,-1.35626512398377,4.3273212720414915e-05,-2.3697781492289507,-2.3697781492289502
47,-6.6700001,36.5200005,-3.745,-1.3462246772014537,4.423722346513355e-05,-2.3988195600220115,-2.398819560022012
48,-6.27,36.5900002,-3.634,-1.3361314585717519,4.5198956950040677e-05,-2.2979137403851984,-2.2979137403851984
49,-5.46,37.2900009,-3.787,-1.303468815044516,5.0211681149859665e-05,-2.4835813966366342,-2.483581396636634
50,-4.46,37.75,-3.688,-1.2683045703861087,5.4840850665070485e-05,-2.419750270464556,-2.4197502704645566
51,-4.0599999,37.8800011,-3.695,-1.2580599944524962,5.579504260105198e-05,-2.436995800590105,-2.436995800590105
52,-3.46,38.0900002,-3.605,-1.230221511793479,5.905660468335158e-05,-2.3748375448112045,-2.3748375448112045
53,-2.76,38.3199997,-3.3,-1.212730286439315,6.136532088952814e-05,-2.0873310788815744,-2.0873310788815744
54,-1.95,38.5999985,-3.564,-1.1746526895481355,6.555474809612329e-05,-2.38941286519996,-2.3894128651999607
55,-1.65,38.8899994,-3.652,-1.1676898704104288,6.69175959709197e-05,-2.4843770471855424,-2.4843770471855424
56,-1.35,39.3899994,-3.764,-1.1642397937209832,6.870418750768985e-05,-2.599828910466524,-2.5998289104665244
57,-0.65,39.9300003,-3.758,-1.1405705707585139,7.23685077719035e-05,-2.617501797749258,-2.617501797749258
58,-0.15,39.9900017,-3.561,-1.1201479598230908,7.423865714686073e-05,-2.440926278834056,-2.4409262788340564
59,0.3,40.0400009,-3.235,-1.1034416878650182,7.653012082622022e-05,-2.1316348422558082,-2.1316348422558082
60,1.2,40.1500015,-3.414,-1.0728557525307536,7.930753956769629e-05,-2.3412235550088143,-2.3412235550088143
61,1.6,40.2000008,-3.72,-1.0524590670176353,8.114631906295782e-05,-2.667622079301428,-2.667622079301428
62,2.4100001,40.2000008,-3.838,-1.0218841051976115,8.388498452593503e-05,-2.8161997797869143,-2.8161997797869143
63,2.9100001,40.0900002,-3.867,-1.001530659098144,8.56976148512515e-05,-2.8655550385167072,-2.8655550385167072
64,3.71,39.9099998,-3.779,-0.9667992982533713,8.793681482898718e-05,-2.8122886385614576,-2.8122886385614576
65,4.5100002,39.7400017,-3.262,-0.9218210507014714,9.101567802346629e-05,-2.3402699649765517,-2.340269964976552
66,5.4099998,39.5400009,-2.884,-0.891485863610165,9.364359303510784e-05,-1.99260777998287,-1.99260777998287
67,6.1199999,39.2900009,-2.726,-0.8567532115605261,9.575462524789162e-05,-1.869342543064722,-1.8693425430647217
68,7.4200001,38.6699982,-2.674,-0.7927395314858635,9.848178538604803e-05,-1.8813589502995223,-1.8813589502995225
69,8.5200005,38.1199989,-2.652,-0.733670225058335,0.00010155816330383385,-1.918431333104969,-1.918431333104969
70,9.5200005,37.3600006,-2.531,-0.6800177794032531,0.00010311272267672895,-1.8510853333194237,-1.8510853333194237
71,10.4300003,36.6800003,-2.174,-0.636380600406164,0.00010371973983040327,-1.5377231193336665,-1.5377231193336665
72,11.1300001,36.2200012,-2.012,-0.5978946020999856,0.0001048125356954336,-1.4142102104357097,-1.41421021043571
73,12.2299995,36.4399986,-2.052,-0.565121414982387,0.00010846556455228656,-1.4869870505821652,-1.4869870505821652
74,13.1300001,36.6100006,-3.08,-0.5333194000877025,0.00011209191629698499,-2.5467926918285944,-2.5467926918285944
75,14.1400003,36.7999992,-3.334,-0.5024976717263593,0.00011569064875493627,-2.8316180189223954,-2.8316180189223954
76,14.6400003,36.9000015,-3.155,-0.48491335088366094,0.00011715479176556607,-2.670203803908105,-2.6702038039081044
77,15.04,36.9700012,-2.304,-0.467554141993619,0.0001186064473212927,-1.8365644644537025,-1.8365644644537023
78,15.7399998,36.9599991,-2.602,-0.4504221791181158,0.00012004558551089024,-2.151697866467395,-2.1516978664673947
79,16.2399998,36.8800011,-2.062,-0.43351924099971556,0.00012147217851393156,-1.6286022311787982,-1.6286022311787982
80,16.9400005,36.7599983,-2.605,-0.4085972911084724,0.0001235884900200321,-2.196526297381548,-2.196526297381548
81,17.8400002,36.5999985,-2.862,-0.37105013482779936,0.00012566669488488466,-2.4910755318670854,-2.4910755318670854
82,18.5499992,36.6500015,-1.925,-0.34734310807155994,0.00012770617222318176,-1.5777845981006633,-1.5777845981006633
83,19.4500008,37.0099983,-1.649,-0.3344673333614437,0.00013115058758295185,-1.3146638172261391,-1.3146638172261393
84,20.0499992,37.6699982,-2.84,-0.3222395148607759,0.00013457700117863408,-2.517895062140403,-2.5178950621404024
85,20.4500008,38.1399994,-3.091,-0.3253560091151997,0.0001366429338484793,-2.7657806338186486,-2.765780633818649
86,20.9500008,38.3499985,-1.729,-0.31597535169167734,0.00013867577258265206,-1.4131633240809054,-1.4131633240809054
87,21.75,38.2200012,-2.105,-0.2890102647648358,0.00013996862381314052,-1.8161297038589772,-1.8161297038589772
88,22.4599991,38.0999985,-1.934,-0.2678678634173199,0.0001419258890045822,-1.6662740624716847,-1.6662740624716845
89,23.1599998,37.9900017,-2.848,-0.2419355469670948,0.00014312426748518483,-2.60620757730039,-2.60620757730039
90,23.8600006,38.3600006,-2.931,-0.23236239357308153,0.00014648537328481063,-2.6987840918002033,-2.6987840918002033
91,24.1599998,38.6800003,-3.481,-0.23108662063166643,0.00014784044715982926,-3.2500612198154935,-3.2500612198154935
92,24.4599991,38.9900017,-3.591,-0.22989357225774107,0.00014918931136116638,-3.36125561705362,-3.3612556170536205
93,24.9599991,39.5099983,-2.913,-0.2332309703659645,0.00015256404593150466,-2.6799215936799667,-2.679921593679967
94,25.1599998,39.7200012,-1.947,-0.226809777775188,0.0001531962667016518,-1.7203434184915136,-1.7203434184915136
95,25.7600002,40.2799988,-2.011,-0.22446731571803508,0.00015713879445998323,-1.786689823076425,-1.786689823076425
96,26.2700005,40.4099998,-2.103,-0.21206297063104915,0.00015839090100644684,-1.8910954202699573,-1.8910954202699577
97,27.2700005,40.4700012,-1.828,-0.18783966584699133,0.00016085679559152917,-1.6403211909486004,-1.6403211909486002
98,27.8700008,39.8199997,-2.232,-0.16494230121086265,0.00016066058964101445,-2.0672183593787783,-2.0672183593787783
99,28.5699997,39.0600014,-2.028,-0.1312719981110125,0.00016022330136249816,-1.89688822519035,-1.89688822519035
100,29.7700005,38.8800011,-2.047,-0.09793825252800062,0.00016230985723362726,-1.949224057329233,-1.9492240573292332
101,29.8700008,39.0900002,-2.973,-0.10328453040119899,0.00016308460264206505,-2.869878554201443,-2.869878554201443
102,29.9699993,39.2999992,-3.197,-0.10866752502073171,0.0001638487322926825,-3.088496323711561,-3.088496323711561
103,30.1800003,39.7200012,-2.798,-0.10861775501265646,0.00016517060951925076,-2.6895474155968633,-2.689547415596863
104,30.2800007,39.9399986,-2.61,-0.10864346831929113,0.0001664841029815667,-2.5015230157836905,-2.50152301578369
105,30.9799995,40.9700012,-0.874,-0.1200808275222903,0.0001705149531699796,-0.7540896874308798,-0.7540896874308797
106,31.8799992,40.9500008,-1.957,-0.09909091821410554,0.00017277143747366556,-1.858081853223368,-1.8580818532233683
107,32.3800011,40.9300003,-0.084,-0.08884412303847111,0.0001738805361146586,0.004670242502356451,0.004670242502356449
108,32.9799995,40.9599991,-0.704,-0.07875855939976137,0.0001749768830498856,-0.6254164174832886,-0.6254164174832885
109,33.3800011,41.6399994,-3.188,-0.08579587433164457,0.00017819321293267905,-3.102382318881288,-3.1023823188812885
110,33.4799995,41.8100014,-3.057,-0.09152906333335703,0.00017888028241142033,-2.965649816949054,-2.965649816949054
111,33.5800018,41.9799995,-2.88,-0.08661692562451867,0.0001794267677874322,-2.7935625011432688,-2.7935625011432688
112,34.2900009,42.3300018,-3.336,-0.08368425983206956,0.00018240269567613475,-3.2524981428636064,-3.2524981428636064
113,34.7900009,42.5299988,-3.474,-0.08004133469519198,0.000184139247262134,-3.3941428045520703,-3.3941428045520703
114,35.4900017,42.8199997,-3.079,-0.07658266550143847,0.00018585882693881745,-3.0026031933255,-3.0026031933255006
115,36.4900017,43.4199982,-2.626,-0.07021235201656968,0.00018924547948283248,-2.5559768934629132,-2.555976893462913
116,36.9900017,43.7700005,-2.806,-0.07333724516277623,0.00019152697800496168,-2.732854281815229,-2.7328542818152286
117,37.7900009,43.9900017,-0.943,-0.055926710375422885,0.00019357920846773067,-0.8872668688330448,-0.8872668688330448
118,38.7999992,44.2000008,-0.725,-0.04513875208763744,0.00019619630769308796,-0.6800574442200557,-0.6800574442200557
119,39.7999992,44.1300011,-0.895,-0.028801396070180785,0.00019815312790933055,-0.8663967570577286,-0.8663967570577287
120,40.4000015,43.6599998,-2.82,-0.008703993689074388,0.0001978455608852786,-2.811493851871811,-2.811493851871811
121,40.9000015,43.2700005,-0.721,0.005158397002413018,0.00019812725847703278,-0.72635652426089,-0.72635652426089
122,41.2999992,42.9599991,-0.513,0.024808471930539915,0.00019768572638192384,-0.5380061576569218,-0.5380061576569218
123,41.5999985,42.7200012,-0.729,0.03454527971433275,0.00019743368479838928,-0.7637427133991311,-0.7637427133991311
124,42.1100006,42.3300018,-2.434,0.04801004455208134,0.00019760354369398263,-2.482207648095775,-2.4822076480957755
125,43.0099983,41.6300011,-1.105,0.08038517626634119,0.0001970668443651178,-1.1855822431107064,-1.1855822431107064
126,45.5099983,40.5999985,-0.799,0.1392981943574879,0.0001978213889980242,-0.9384960157464859,-0.938496015746486
127,46.3199997,40.3400002,-0.281,0.1554708461613306,0.00019808615922294173,-0.43666893232055354,-0.4366689323205536
128,47.4199982,40.2099991,-1.134,0.17489330068298423,0.00019865545417895207,-1.3090919561371634,-1.309091956137163
129,48.2200012,40.6500015,-1.408,0.17302824247827941,0.00020150132804536353,-1.581229743806325,-1.5812297438063248
130,49.9199982,41.0999985,-2.408,0.18326719826236734,0.00020565454107899676,-2.5914728528034465,-2.591472852803446
131,51.2299995,40.9500008,-0.899,0.20463480505117498,0.00020641571543131385,-1.1038412207666062,-1.1038412207666064
132,53.0299988,40.7299995,-2.275,0.23438693729499274,0.00020796188014244614,-2.509594899175135,-2.509594899175135
133,54.3400002,40.5800018,-1.578,0.2484963354953417,0.00020939238658393522,-1.8267057278819256,-1.8267057278819259
134,55.1399994,40.1800003,-0.295,0.26972962096119507,0.00020832015098163237,-0.5649379411121767,-0.5649379411121767
135,55.4399986,38.9799995,-0.56,0.3053296743596646,0.00020357017288307147,-0.8655332445325477,-0.8655332445325478
136,55.7400017,37.7799988,-0.521,0.3349076504307575,0.00019953312618686632,-0.8561071835569444,-0.8561071835569443
137,55.9399986,36.9799995,-1.968,0.3651043469177338,0.00019524225518700294,-2.333299589172921,-2.333299589172921
138,56.1399994,36.1800003,-2.357,0.3890262588265734,0.0001919161927310922,-2.7462181750193047,-2.7462181750193047
139,56.2400017,35.9700012,-0.214,0.39603893494866016,0.00019070195242131837,-0.6102296369010816,-0.6102296369010815
140,56.4399986,35.8600006,-0.233,0.39925218233538956,0.00019092229752849807,-0.632443104632918,-0.6324431046329181
141,57.3400002,35.2999992,-0.271,0.42645094129744987,0.00018928593634273452,-0.6976402272337925,-0.6976402272337926
142,57.9399986,34.6300011,-0.409,0.455197512520926,0.0001858343013669243,-0.864383346822293,-0.8643833468222929
143,58.5499992,33.9599991,-0.747,0.48818434342131295,0.0001824040425845873,-1.2353667474638974,-1.2353667474638976
144,58.8499985,33.6300011,-0.628,0.49942125749630095,0.00018122010316585862,-1.1276024775994669,-1.1276024775994669
145,59.3499985,33.4000015,-1.843,0.514191227581452,0.00018018558754549836,-2.357371413168998,-2.3573714131689973
146,59.8499985,33.2400017,-0.965,0.5291149988060649,0.00017912005156017318,-1.494294118857625,-1.494294118857625
147,60.8499985,33.0099983,-0.549,0.5424975937159779,0.0001797492690614487,-1.0916773429850393,-1.0916773429850395
148,62.0600014,32.9799995,-1.629,0.5672894795635257,0.0001790570175208549,-2.1964685365810466,-2.1964685365810466
149,62.4599991,33.1100006,-0.584,0.561756297984106,0.0001806271547688191,-1.145936925138875,-1.1459369251388747
150,63.1599998,33.3300018,-0.553,0.5621983096258057,0.00018245992778597538,-1.1153807695535918,-1.1153807695535918
151,63.6599998,33.4900017,-0.711,0.568104743659882,0.00018272575091892975,-1.279287469410801,-1.2792874694108007
152,64.2600021,33.2299995,-0.698,0.5857283116873303,0.0001816764236283372,-1.2839099881109588,-1.2839099881109586
153,64.5599976,33.1899986,-0.899,0.5885753047111519,0.00018179795615836595,-1.4877571026673104,-1.4877571026673104
154,65.4599991,33.4000015,-1.311,0.5877261095665502,0.00018358809081095833,-1.8989096976573612,-1.8989096976573612
155,66.2699966,33.3400002,-0.322,0.5981538409286407,0.00018403378499223683,-0.9203378747136329,-0.9203378747136329
156,67.5699997,33.0200005,0.042,0.6198528334092179,0.00018309208721992758,-0.5780359254964379,-0.5780359254964378
157,68.6699982,32.7400017,0.304,0.6485883893322903,0.00018050286291678002,-0.3447688921952072,-0.3447688921952071
158,69.6699982,32.7700005,-0.377,0.6473418043544428,0.00018231394939484987,-1.0245241183038376,-1.0245241183038376
159,70.6800003,32.8699989,-1.894,0.655199482655997,0.0001826089428720035,-2.549382091598869,-2.5493820915988685
160,71.5800018,32.9599991,-0.591,0.6622983394273446,0.00018287192021022478,-1.2534812113475549,-1.2534812113475546
161,72.2799988,32.2400017,-1.234,0.6982226894819463,0.00017850927657010602,-1.9324011987585166,-1.9324011987585163
162,72.9800034,31.2299995,0.325,0.7442866996218096,0.00017236454562423193,-0.41945906416743384,-0.41945906416743384
163,73.3799973,30.9400005,-0.024,0.758375131735392,0.0001708573155517644,-0.7825459890509437,-0.7825459890509437
164,73.6800003,30.7199993,-2.168,0.7709829989077632,0.000169288370119198,-2.939152287277883,-2.9391522872778824
165,73.9899979,30.5100002,-1.868,0.7724146237100067,0.0001693271623732848,-2.64058395087238,-2.6405839508723803
166,74.0899963,30.4400005,-1.853,0.7850619457069283,0.00016773981966803026,-2.6382296855265963,-2.6382296855265963
167,74.9899979,29.3199997,-1.694,0.835155075168419,0.00016120750873064552,-2.5293162826771494,-2.5293162826771494
168,75.2900009,29.1900005,-1.984,0.849359286326015,0.0001595709364011808,-2.833518857262416,-2.8335188572624164
169,75.5899963,29.1000004,-2.226,0.8504537237358838,0.00015959481561246924,-3.076613318551496,-3.076613318551496
170,75.7900009,29.0599995,-1.909,0.8514796821547579,0.00015961719409313187,-2.7606392993488513,-2.760639299348851
171,76.1900024,29.0900002,-1.033,0.8524369152760416,0.00015963807344322904,-1.8855965533494847,-1.8855965533494847
