,LON,LAT,ELEV,THARSIS,TPW,PALEO,OPT
0,-24.4052582,23.3465748,-3.456,-1.794702978741272,-3.274754840180999e-05,-1.661264273710326,-3.1627292062686045
1,-24.3981152,23.2608719,-3.474,-1.794702978741272,-3.274754840180999e-05,-1.679264273710326,-3.180729206268605
2,-24.390974,23.175169,-3.844,-1.7945487387430419,-3.267732524923443e-05,-2.049418583931709,-3.550754421502493
3,-24.390974,23.4322777,-3.585,-1.794702978741272,-3.274754840180999e-05,-1.790264273710326,-3.2917292062686045
4,-24.3695469,23.0894661,-3.562,-1.7945487387430419,-3.267732524923443e-05,-1.7674185839317087,-3.268754421502493
5,-24.3266964,23.4894123,-3.7,-1.794702978741272,-3.274754840180999e-05,-1.905264273710326,-3.4067292062686048
6,-24.3195553,23.0180473,-3.633,-1.7945487387430419,-3.267732524923443e-05,-1.8384185839317089,-3.339754421502493
7,-24.290987,22.9109173,-3.685,-1.7943912578784253,-3.260168436629417e-05,-1.8905761404372083,-3.3917801671990593
8,-24.2838459,23.5965405,-3.647,-1.79485404747331,-3.2812348476255715e-05,-1.8521131401782138,-3.3537045101251706
9,-24.2838459,23.6822433,-3.661,-1.79485404747331,-3.2812348476255715e-05,-1.8661131401782138,-3.367704510125171
10,-24.2624187,22.8252144,-3.528,-1.7943912578784253,-3.260168436629417e-05,-1.7335761404372083,-3.2347801671990593
11,-24.2338524,23.7608051,-3.627,-1.793175199756773,-3.198628650345444e-05,-1.8337928139567234,-3.3339789790929513
12,-24.2052841,22.7323704,-3.676,-1.792281878530614,-3.1662940616238317e-05,-1.8836864585287696,-3.3831250060812814
13,-24.1695747,22.6538105,-3.641,-1.792281878530614,-3.1662940616238317e-05,-1.8486864585287697,-3.3481250060812813
14,-24.1552906,22.5681076,-3.5,-1.792281878530614,-3.1662940616238317e-05,-1.7076864585287697,-3.2071250060812813
15,-24.1481495,23.7679462,-3.645,-1.793175199756773,-3.198628650345444e-05,-1.8517928139567235,-3.3519789790929515
16,-24.1195812,22.4895458,-3.585,-1.7920923225148946,-3.158220947045643e-05,-1.792876095275635,-3.2921559938854794
17,-24.091013,22.4324112,-3.54,-1.7920923225148946,-3.158220947045643e-05,-1.7478760952756351,-3.2471559938854795
18,-24.0624466,23.7750893,-3.675,-1.793175199756773,-3.198628650345444e-05,-1.8817928139567235,-3.3819789790929513
19,-23.9767437,23.7822304,-3.735,-1.791102838868087,-3.110237142808996e-05,-1.943866058760485,-3.442317759973218
20,-23.9267502,23.3965683,-3.762,-1.7907070048326963,-3.1000063012021864e-05,-1.9712619951042916,-3.469382458393222
21,-23.9267502,23.3108654,-3.755,-1.7907070048326963,-3.1000063012021864e-05,-1.9642619951042917,-3.462382458393222
22,-23.9196072,23.4822712,-3.732,-1.7907070048326963,-3.1000063012021864e-05,-1.9412619951042915,-3.439382458393222
23,-23.912466,23.2180195,-3.725,-1.7905033528560526,-3.094095312719061e-05,-1.9344657061908204,-3.4324157460305957
24,-23.8910408,23.1323166,-3.695,-1.7905033528560526,-3.094095312719061e-05,-1.9044657061908203,-3.4024157460305955
25,-23.8910408,23.7822304,-3.716,-1.791102838868087,-3.110237142808996e-05,-1.9248660587604849,-3.4233177599732185
26,-23.8696136,23.55369,-3.582,-1.7909068112940145,-3.1053870478203904e-05,-1.7910621348355074,-3.289349800003018
27,-23.8553314,23.0466137,-3.649,-1.7905033528560526,-3.094095312719061e-05,-1.8584657061908203,-3.3564157460305957
28,-23.819622,22.9394855,-3.683,-1.79029578779815,-3.087654532515683e-05,-1.8926733356565248,-3.39044967395509
29,-23.812479,23.6179657,-3.728,-1.7909068112940145,-3.1053870478203904e-05,-1.9370621348355073,-3.4353498000030185
30,-23.8053379,23.7679462,-3.751,-1.791102838868087,-3.110237142808996e-05,-1.959866058760485,-3.458317759973218
31,-23.7624855,22.8752079,-3.638,-1.79029578779815,-3.087654532515683e-05,-1.847673335656525,-3.34544967395509
32,-23.7553444,23.6822433,-3.72,-1.7909068112940145,-3.1053870478203904e-05,-1.9290621348355073,-3.4273498000030185
33,-23.6839256,22.8394985,-3.617,-1.7878778908523827,-3.0016369530527785e-05,-1.8290920927780867,-3.324844913661133
34,-23.5982227,22.8109322,-3.624,-1.7878778908523827,-3.0016369530527785e-05,-1.8360920927780866,-3.3318449136611332
35,-23.5196609,22.7752228,-3.609,-1.7878778908523827,-3.0016369530527785e-05,-1.8210920927780867,-3.316844913661133
36,-23.4339581,22.7752228,-3.564,-1.7852164587543995,-2.915782171665822e-05,-1.778754383423884,-3.272279948234413
37,-23.3482552,22.7680798,-3.522,-1.7852164587543995,-2.915782171665822e-05,-1.7367543834238839,-3.2302799482344127
38,-23.2625523,22.7609386,-3.501,-1.7852164587543995,-2.915782171665822e-05,-1.7157543834238838,-3.2092799482344128
39,-23.1697083,22.7609386,-3.533,-1.7823139662933296,-2.830092579873076e-05,-1.7506577327808717,-3.241754373275343
40,-23.0840054,22.7680798,-3.146,-1.7823139662933296,-2.830092579873076e-05,-1.3636577327808717,-2.854754373275343
41,-23.0268707,23.646534,-3.668,-1.783162630299035,-2.842790356486621e-05,-1.8848089417974,-3.3766156756376975
42,-23.0268707,23.646534,-3.668,-1.783162630299035,-2.842790356486621e-05,-1.8848089417974,-3.3766156756376975
43,-23.0197277,22.8252144,-3.4,-1.7823139662933296,-2.830092579873076e-05,-1.6176577327808717,-3.108754373275343
44,-22.9911613,23.7250957,-3.655,-1.7801046858294371,-2.755581137853661e-05,-1.8748677583591844,-3.3641155049706803
45,-22.9911613,23.5679741,-3.759,-1.7801046858294371,-2.755581137853661e-05,-1.9788677583591843,-3.4681155049706804
46,-22.9625931,22.8966351,-3.308,-1.779172923495162,-2.7445705524753063e-05,-1.528799630799313,-3.017267778626445
47,-22.9197407,23.5179806,-3.706,-1.7801046858294371,-2.755581137853661e-05,-1.9258677583591843,-3.4151155049706805
48,-22.9054585,23.7250957,-3.577,-1.7801046858294371,-2.755581137853661e-05,-1.7968677583591843,-3.286115504970681
49,-22.8840313,22.9323444,-3.706,-1.779172923495162,-2.7445705524753063e-05,-1.926799630799313,-3.415267778626445
50,-22.8840313,24.5821228,-3.938,-1.7812776282078713,-2.7631722572111875e-05,-2.1566947400695566,-3.6469238266083344
51,-22.8411808,23.4751282,-3.667,-1.7797991584389707,-2.7524169776358404e-05,-1.8871733173912528,-3.376165435185227
52,-22.836731,24.4220505,-3.914,-1.7809916469619658,-2.7620346332388125e-05,-2.1329807326917023,-3.6229705595518364
53,-22.8268967,22.9966202,-3.579,-1.779172923495162,-2.7445705524753063e-05,-1.799799630799313,-3.2882677786264454
54,-22.8268967,24.5178471,-3.899,-1.7812776282078713,-2.7631722572111875e-05,-2.1176947400695565,-3.607923826608334
55,-22.8268967,24.6464005,-3.938,-1.7812776282078713,-2.7631722572111875e-05,-2.1566947400695566,-3.6469238266083344
56,-22.8197556,23.7250957,-3.477,-1.7801046858294371,-2.755581137853661e-05,-1.6968677583591842,-3.1861155049706804
57,-22.8197556,24.3392982,-3.359,-1.7809916469619658,-2.7620346332388125e-05,-1.577980732691702,-3.0679705595518363
58,-22.7981663,24.4691868,-3.958,-1.7809916469619658,-2.7620346332388125e-05,-2.176980732691702,-3.6669705595518365
59,-22.7911873,23.075182,-3.457,-1.7794885918201349,-2.7487466893408124e-05,-1.6774839207129717,-3.1662161896675505
60,-22.7840443,24.2607384,-3.514,-1.7809916469619658,-2.7620346332388125e-05,-1.732980732691702,-3.222970559551836
61,-22.7769032,23.1608849,-3.67,-1.7794885918201349,-2.7487466893408124e-05,-1.8904839207129718,-3.3792161896675506
62,-22.7769032,23.4179935,-3.688,-1.7797991584389707,-2.7524169776358404e-05,-1.9081733173912527,-3.397165435185227
63,-22.762619,23.2465878,-3.791,-1.7794885918201349,-2.7487466893408124e-05,-2.0114839207129718,-3.5002161896675505
64,-22.7554779,23.3322906,-3.703,-1.7797991584389707,-2.7524169776358404e-05,-1.9231733173912529,-3.412165435185227
