,LON,LAT,ELEV,THARSIS,TPW,PALEO,OPT
0,-179.9999847,-12.3767958,-1.651,-1.6912617260969867,1.9504196060913254e-05,0.04024222190092573,-1.0481048025627395
1,-179.9720154,-12.4142685,-1.625,-1.6912617260969867,1.9504196060913254e-05,0.06624222190092574,-1.0221048025627393
2,-179.8715363,-12.4145136,-1.619,-1.6912617260969867,1.9504196060913254e-05,0.07224222190092575,-1.0161048025627395
3,-179.6903381,-12.3079872,-1.184,-1.6992335045776368,1.980751855774281e-05,0.5152136970590789,-0.5782631255828807
4,-179.5284119,-12.0944252,-0.741,-1.7010621929211356,1.9297401576174632e-05,0.9600428955195595,-0.13461105165006249
5,-179.4372101,-12.0060863,-0.712,-1.7088000853166543,1.958926153920677e-05,0.9967804960551151,-0.10285274645748556
6,-179.3460846,-11.9539242,-0.761,-1.7105772150832963,1.907229509208678e-05,0.9495581427882043,-0.15121904972011657
7,-179.1439362,-11.922739,-0.676,-1.7180754922169463,1.9352670395659535e-05,1.0420561395465506,-0.06354615864782162
8,-179.0505524,-11.9253569,-0.372,-1.7180754922169463,1.9352670395659535e-05,1.3460561395465507,0.24045384135217843
9,-178.9818726,-11.8735647,-0.627,-1.7253659271316493,1.962994037397253e-05,1.0983462971912752,-0.011947358206554851
10,-178.8806915,-11.8589573,-0.48,-1.7253659271316493,1.962994037397253e-05,1.2453462971912752,0.13505264179344517
11,-178.6786804,-11.8666077,-0.335,-1.7324453632875967,1.9904107359670587e-05,1.3974254591802369,0.2825762263573571
12,-178.5776978,-11.8709068,-0.396,-1.7324453632875967,1.9904107359670587e-05,1.336425459180237,0.22157622635735705
13,-178.3757477,-11.880456,-0.245,-1.73931067389497,2.0175173900665287e-05,1.4942904987210692,0.3750234804028082
14,-178.2738647,-11.8318481,-0.283,-1.73931067389497,2.0175173900665287e-05,1.4562904987210692,0.3370234804028082
15,-178.1816864,-11.7650394,-0.471,-1.7459587629461848,2.0443142759494378e-05,1.2749383198034254,0.15139330026188771
16,-178.0886993,-11.6625938,-1.138,-1.7475259463389556,1.9885730228995595e-05,0.6095060606087267,-0.5150478304111152
17,-178.0252075,-11.5226469,-1.753,-1.7475259463389556,1.9885730228995595e-05,-0.005493939391273304,-1.1300478304111152
18,-177.9318542,-11.4206524,-1.704,-1.755418608909522,1.9577838910497384e-05,0.05139903107061166,-1.0782341388396999
19,-177.74617,-11.2892609,-0.777,-1.7615364085288083,1.982282399827555e-05,0.98451658570481,-0.14905334873095208
20,-177.6535492,-11.2419109,-1.918,-1.7629815950623149,1.9251480494376582e-05,-0.15503765641817946,-1.2895379639626323
21,-177.5392303,-11.1425285,-1.126,-1.7629815950623149,1.9251480494376582e-05,0.6369623435818205,-0.4975379639626323
22,-177.4459381,-11.0778265,-1.491,-1.7688259523975767,1.9484951686254842e-05,0.2778064674458904,-0.8604546466440074
23,-177.3437653,-11.0680485,-1.639,-1.7688259523975767,1.9484951686254842e-05,0.12980646744589042,-1.0084546466440074
24,-177.243042,-11.1124105,-1.732,-1.7744375187006276,1.97153489594881e-05,0.04241780335166812,-1.0994543137378205
25,-177.1540833,-11.2100058,-1.401,-1.7744375187006276,1.97153489594881e-05,0.37341780335166813,-0.7684543137378207
26,-177.0647888,-11.2899075,-1.458,-1.7730830709322862,2.030355352303327e-05,0.31506276737876326,-0.8259373578989939
27,-176.885498,-11.4145803,-0.376,-1.778506021114204,2.0539306101054478e-05,1.402485481808103,0.25799573509276447
28,-176.7746277,-11.4434385,-0.819,-1.778506021114204,2.0539306101054478e-05,0.959485481808103,-0.1850042649072355
29,-176.6626434,-11.4368153,-1.19,-1.7836915036023622,2.077198966879597e-05,0.5936707316126935,-0.55415582346921
