,LON,LAT,ELEV,THARSIS,TPW,PALEO,OPT
0,-179.9997253,-8.9510765,-0.747,-1.7158504924735636,1.2634739619266075e-05,0.9688378577339445,0.6936238763538599
1,-178.7078247,-8.9974594,-0.63,-1.7510706440076442,1.3524687370189111e-05,1.121057119320274,0.840194099973839
2,-177.7858887,-8.9974594,-0.793,-1.7695004450467386,1.402188063357722e-05,0.976486423166105,0.6926674123414468
3,-177.2145081,-9.1581526,-0.961,-1.7846098919245688,1.5065300035510238e-05,0.8235948266245332,0.5373524843356876
4,-176.7255249,-9.2652807,-1.133,-1.7932394267576246,1.597316994664486e-05,0.660223453587678,0.37259711177366334
5,-176.3458862,-9.479538,-1.329,-1.7977853118229241,1.6134841819979097e-05,0.4687691769811041,0.18041371811927612
6,-175.5598907,-9.6402311,-0.957,-1.8089770761576316,1.7230321457764554e-05,0.8519598458361739,0.5618094455024417
7,-175.0181427,-9.7473593,-0.655,-1.8158640733809461,1.7543661669281233e-05,1.1608465297192767,0.8695915310218754
8,-174.3161011,-9.9616165,-1.519,-1.823547451064244,1.8663962213061037e-05,0.30452878710203085,0.012041583024170863
9,-173.5832977,-10.0151806,-2.19,-1.8291292219984057,1.9809841354912768e-05,-0.36089058784294925,-0.6542729033283695
10,-172.7130127,-10.0151806,-2.294,-1.833576639003781,2.0397387299256717e-05,-0.4604437583835182,-0.7545393286992433
11,-172.0566559,-9.8009233,-2.33,-1.8341800775557577,1.9923377854106747e-05,-0.4958398458220965,-0.7900322814562344
12,-171.4051514,-9.3724098,-2.066,-1.8322447452785884,1.8743616925200602e-05,-0.23377399833833679,-0.5276562031355738
13,-170.9566345,-8.8903313,-2.129,-1.8287014567081439,1.7365074718875395e-05,-0.30031590836657496,-0.5936300040291596
14,-170.8663025,-7.8190455,-2.298,-1.8271451860478491,1.4231975371495837e-05,-0.4708690459275223,-0.7639340241284233
15,-170.8534851,-8.3011236,-2.224,-1.8279558308843975,1.579541614142836e-05,-0.3960599645317439,-0.6892547163655027
16,-170.7831573,-7.336967,-2.588,-1.8262718447090622,1.2675228648281503e-05,-0.7617408305195861,-1.0546659777292275
17,-170.6043701,-6.8548884,-2.715,-1.8227017020848029,1.1135061105717662e-05,-0.8923094329763028,-1.184662189685496
18,-170.2047272,-6.3192458,-2.746,-1.8150437302307323,9.552600076871505e-06,-0.9309658223693446,-1.222090522826977
19,-169.3117523,-5.5157814,-2.663,-1.7999201043407256,7.046252079903443e-06,-0.8630869419113543,-1.1517862712925044
20,-168.7226105,-4.9265742,-2.641,-1.780371864902694,4.382904297118889e-06,-0.860632518001603,-1.1461968100073288
21,-168.0569153,-4.3909316,-2.908,-1.7648553550959396,2.5214645832041547e-06,-1.1431471663686437,-1.4262229667447204
22,-167.0953217,-3.9088531,-2.744,-1.731332114387966,3.381870458464641e-07,-1.0126682237990796,-1.2903673718102973
23,-166.3227081,-3.8017247,-2.587,-1.70476172589201,-6.074832326787056e-08,-0.8822382133596668,-1.1556756343206058
24,-165.7322083,-3.8017247,-2.968,-1.6751056565162374,-4.804749225727109e-07,-1.29289386300884,-1.5615746285704508
25,-165.1838989,-4.0159817,-2.719,-1.6560376547295814,1.6993940896444703e-07,-1.0629625152098277,-1.328584740205888
26,-164.6688385,-4.1231103,-2.68,-1.6333447946576958,-1.1352153049854298e-07,-1.0466550918207738,-1.3086375123162397
27,-164.0277557,-4.3909316,-2.858,-1.6120541136528708,5.713248992122476e-07,-1.2459464576720285,-1.504513822637316
28,-163.216217,-4.6051888,-2.647,-1.5633129408269846,1.0061384754381857e-06,-1.0836880653114909,-1.3344374585279564
29,-162.7325745,-4.6051888,-2.905,-1.5355057944682566,7.209881357349378e-07,-1.369494926519879,-1.615784203095166
