Lat,Lon,Elevation [m]
-8.6,-159.27,-2289
18.45,77.61,-2528
18.4,77.6,-2466
-3.7,142.62,-2533
11.9,-46.8,-2548
12,-45,-2648
3.1,-43.45,-2792
4.27,-44.15,-2722
-5,-147.21,-2533
35.5,26.3,-2434
33.9,17.5,-2865
-7.75,148.47,-1800
-7.2,148.7,-1900
-7.44,148.29,-1828
-7.71,149.76,-1830
-7.93,149.94,-1800
-5.48,136.1,-1485
