Lat,Lon,Elevation [m]
-8.6,-159.27,-2289
18.45,77.61,-2528
18.4,77.6,-2466
-3.65,132.7,-2482
-5.15,132.85,-2451
-3.7,142.62,-2533
11.9,-46.8,-2548
12,-45,-2648
3.1,-43.45,-2792
4.27,-44.15,-2722
-5,-147.21,-2533
-5.37,137,-2753
-5.8,137.3,-2600
2.1,121.6,-2218
35.5,26.3,-2434
-5.62,140.3,-2327
33.9,17.5,-2865
